Location,Cleaned Location,Latitude,Longitude
"4138 N 56TH ST,MKE",,,
"4162 N 56TH ST,MKE",,,
"3613 N 58TH BL,MKE",,,
"2839 N 37TH ST,MKE",,,
"3238 N OAKLAND AV,MKE",,,
"2344 W MICHIGAN ST,MKE",,,
"5172 N 64TH ST,MKE",,,
"6344 N 101ST ST,MKE",,,
"4007 S 76TH ST,MKE",,,
"4110 N 22ND ST,MKE",,,
"1948 N HOLTON ST,MKE",,,
"2401 W GREENFIELD AV,MKE",,,
"4655 S LENOX ST,MKE",,,
"522 N WATER ST,MKE",,,
"3717 W FOND DU LAC AV,MKE",,,
"3423 N 5TH ST,MKE",,,
"2745 N 38TH ST,MKE",,,
"2700 W BOBOLINK AV,MKE",,,
"4051 N 73RD ST,MKE",,,
"7100 W MILL RD,MKE",,,
1400 W LINCOLN AVE,,,
"4600 W GOOD HOPE RD,BD",,,
"2762 N 37TH ST,MKE",,,
"2220 W LOCUST ST,MKE",,,
"4919 N 64TH ST,MKE",,,
"7901 W BENDER AV,MKE",,,
"2969 N 25TH ST,MKE",,,
"2920 N 27TH ST,MKE",,,
"1218 W HAYES AV,MKE",,,
"2923 W HIGHLAND BL,MKE",,,
"1001 W CLEVELAND AV,MKE",,,
"3402 N 9TH ST,MKE",,,
"2851 N OAKLAND AV,MKE",,,
"1255 W LINCOLN AV,MKE",,,
"2523 N 17TH ST,MKE",,,
"4556 S HOWELL AV,MKE",,,
"3901 N 38TH ST,MKE",,,
"2827 N OAKLAND AV,MKE",,,
"2335 W GREENFIELD AV,MKE",,,
"2500 W ORCHARD ST,MKE",,,
"1416 S 25TH ST,MKE",,,
"3307 N 17TH ST,MKE",,,
"2607 S 5TH PL,MKE",,,
"S 98TH ST / W EUCLID AV,MKE",,,
"8856 W APPLETON AV,MKE",,,
"2828 W JUNEAU AV,MKE",,,
"3525 N 85TH ST,MKE",,,
"2710 W HOPKINS ST,MKE",,,
"2181 W OKLAHOMA AV,MKE",,,
"3626 N 6TH ST,MKE",,,
"3161 S HOWELL AV,MKE",,,
"4517 N 77TH ST,MKE",,,
"3826 N 27TH ST,MKE",,,
"1133 W HISTORIC MITCHELL ST,MKE",,,
"6800 W EUCLID AV,MKE",,,
"8268 W LUSCHER AV,MKE",,,
"E IVANHOE PL / E NORTH AV,MKE",,,
"8331 W DENVER AV,MKE",,,
"929 W NATIONAL AV,MKE",,,
"3054 N 40TH ST,MKE",,,
"4205 W KAUL AV,MKE",,,
"3600-BLK W NASH ST,MKE",,,
"6620 W SILVER SPRING DR,MKE",,,
"2341 N 39TH ST,MKE",,,
"6001 N 39TH ST,MKE",,,
"2621 W BURLEIGH ST,MKE",,,
"2790 S FULTON ST,MKE",,,
"5078 N 58TH ST,MKE",,,
"1340 W OKLAHOMA AV,MKE",,,
"4279 N 40TH ST,MKE",,,
"5219 S 7TH ST,MKE",,,
"9700 W TRIPOLI AV,MKE",,,
"624 S LAYTON BL,MKE",,,
"4255 N 29TH ST,MKE",,,
"2762 N 51ST ST,MKE",,,
"2304 W FOREST HOME AV,MKE",,,
"2114 W FOREST HOME AV,MKE",,,
"2820 N HUMBOLDT BL,MKE",,,
"6200 W ADLER ST,MKE",,,
"8114 W BURLEIGH ST,MKE",,,
"4900 W MONTANA ST,MKE",,,
"3454 N 37TH ST,MKE",,,
"4299 W KIEHNAU AV,MKE",,,
"4210 S 22ND ST,MKE",,,
"5501 N 51ST BL,MKE",,,
"6652 N 43RD ST,MKE",,,
"2516 N 124TH ST, WAUWATOSA WI",,,
"2516 N 124TH, WAUWATOSA",,,
"9700 W GOOD HOPE RD,MKE",,,
9300 W GOOD HOPE,,,
"2219 S 11TH ST,MKE",,,
"2791 S KINNICKINNIC AV,MKE",,,
"1014 E BRADY ST,MKE",,,
"4711 N 73RD ST,MKE",,,
"4862 N 74TH ST,MKE",,,
"3135 N 52ND ST,MKE",,,
"1602 N FARWELL AV,MKE",,,
"3276 N 47TH ST,MKE",,,
"2347 S 10TH ST,MKE",,,
"S 27TH ST / W GRANGE AV,GFD",,,
"3873 N 9TH ST,MKE",,,
"7551 W APPLETON AV,MKE",,,
"9120 W ALLYN ST,MKE",,,
1321 W LOCUST,,,
3301 N 76TH ST,,,
"2204 W FOREST HOME AV,MKE",,,
"904 S 22ND ST,MKE",,,
"4722 N 77TH CT,MKE",,,
5165 N SHERMAN BLVD,,,
"5470 N 42ND ST,MKE",,,
"1409 W GRANT ST,MKE",,,
"2504 W CHAMBERS ST,MKE",,,
"4540 S 1ST ST,MKE",,,
"1032 W NORTH AV,MKE",,,
"2775 N MARTIN L KING JR DR,MKE",,,
7515 W LISBON AVE,,,
"2426 W FINN PL,MKE",,,
"5279 S 20TH ST,MKE",,,
800 W CENTER,,,
"2087 N 33RD ST,MKE",,,
"9927 W FOND DU LAC AV,MKE",,,
"4021 W NORTH AV,MKE",,,
"5618 W WRIGHT ST,MKE",,,
"3705 W NATIONAL AV,MKE",,,
"3750 W CENTER ST,MKE",,,
"536 S 62ND ST,MKE",,,
"1428 N 20TH ST,MKE",,,
"1901 W STATE ST,MKE",,,
7935 W BURLEIGH ST,,,
"4310 N 71ST ST,MKE",,,
3215 N 76TH ST,,,
"2819 S 46TH ST,MKE",,,
"2500 W MITCHELL ST,MKE",,,
"2972 N 45TH ST,MKE",,,
"4231 S 4TH ST,MKE",,,
"9160 N 107TH ST,MKE",,,
"2700 N LAKE PARK RD,MKE",,,
5301 N GREEN BAY RD,,,
"5928 N 79TH ST,MKE",,,
"11145 W BRADLEY RD,MKE",,,
"1540 W NORTH AV,MKE",,,
"8026 W SUNBURY CT,MKE",,,
"908 S 5TH ST,MKE",,,
"9220 N 76TH ST,MKE",,,
"1500 W COLUMBIA ST,MKE",,,
"N 24TH ST / W KEEFE AV,MKE",,,
"3347 N 38TH ST,MKE",,,
"6027 W VILLARD AV,MKE",,,
"2863 W WELLS ST,MKE",,,
"2514 N 50TH ST,MKE",,,
"4152 N 64TH ST,MKE",,,
"2748 N BOOTH ST,MKE",,,
"5033 N 49TH ST,MKE",,,
"7568 W BURLEIGH ST,MKE",,,
"2021 S 35TH ST,MKE",,,
"2819 N BUFFUM ST,MKE",,,
"3622 N 24TH PL,MKE",,,
CAPITOL DR/WALKING BEAT,,,
"530 E KEEFE AV,MKE",,,
4195 N OAKLAND,,,
1670 S 11TH ST,,,
1853 W HAMPTON AVE,,,
320 E CAPITOL DR,,,
"4548 N 92ND ST,MKE",,,
3730 W CONGRESS ST,,,
"4368 N 28TH ST,MKE",,,
"2900 N 30TH ST,MKE",,,
"255 E CAPITOL DR,MKE",,,
"4601-03 S HOWELL AV,MKE",,,
"2525 W LISBON AV,MKE",,,
1827 W HAMPTON AVE,,,
"3185 S 83RD ST,MKE",,,
3400 N RICHARDS,,,
"7361 W BECKETT AV,MKE",,,
"9521 W MORGAN AV,MKE",,,
"5331 N 26TH ST,MKE",,,
"2754 N 39TH ST,MKE",,,
6920 W CENTER ST,,,
"2975 N VEL R PHILLIPS AV,MKE",,,
"5555 N 91ST ST,MKE",,,
4175 W MEDFORD,,,
8110 W BROWN DEER RD,,,
"511 W GREENFIELD AV,MKE",,,
"610 E CLARKE ST,MKE",,,
"3731 N 2ND ST,MKE",,,
"1753 W HAMPTON AV,MKE",,,
"7115 W APPLETON AV,MKE",,,
"6040 W LISBON AV,MKE",,,
"4113 W NORTH AV,MKE",,,
"1570 S 11TH ST,MKE",,,
"3337 N 37TH ST,MKE",,,
"2350 N 2ND ST,MKE",,,
"1900 S KINNICKINNIC AV,MKE",,,
"3525 W WELLS ST,MKE",,,
"2409 N FARWELL AV,MKE",,,
"1929 W NATIONAL AV,MKE",,,
"944 N 45TH ST,MKE",,,
420 E CAPITOL DR,,,
7111 W FOND DU LAC,,,
"4272 S 23RD ST,MKE",,,
4619 N 60TH ST,,,
"6663 W LISBON AV,MKE",,,
"2338 S 19TH ST,MKE",,,
"3457 N 97TH PL,MKE",,,
"2714 N 44TH ST,MKE",,,
"6610 N 76TH ST,MKE",,,
"2832 W HAMPTON AV,MKE",,,
1735 W HAMPTON AVE,,,
"3732 S 21ST ST,MKE",,,
"N 69TH ST / W LOCUST ST,MKE",,,
"8201 W BROWN DEER RD,MKE",,,
"1818 N 31ST ST,MKE",,,
"1305 S LAYTON BL,MKE",,,
"4401 W FOREST HOME AV,MKE",,,
4302 W CAPITOL DR,,,
7121 W FOND DU LAC,,,
"5231 N 36TH ST,MKE",,,
"1735 W HAMPTON AV,MKE",,,
"5325 W HADLEY ST,MKE",,,
"E CHAMBERS ST / N HOLTON ST,MKE",,,
"7138 W WELLINGTON PL,MKE",,,
"2406 W NATIONAL AV,MKE",,,
"400 E CHAMBERS ST,MKE",,,
"5430 N 35TH ST,MKE",,,
"1833 N 19TH ST,MKE",,,
"5477 N 41ST ST,MKE",,,
"8040 S 27TH ST, FRANKLIN",,,
"1124 W HISTORIC MITCHELL ST,MKE",,,
"N BOOTH ST / E CLARKE ST,MKE",,,
"3637 N 24TH PL,MKE",,,
"2433 W SCOTT ST,MKE",,,
"3228 N 32ND ST,MKE",,,
"5846 N 68TH ST,MKE",,,
5551 N 51ST ST,,,
"5223 N 68TH ST,MKE",,,
"2720 S 16TH ST,MKE",,,
"9060 N 95TH ST,MKE",,,
"2290 N 47TH ST,MKE",,,
4822 N GREEN BAY AVE,,,
"7103 W FOND DU LAC AV,MKE",,,
"3969 W CAPITOL DR,MKE",,,
"2146 N SHERMAN BL,MKE",,,
"2510 S KINNICKINNIC AV,MKE",,,
"GULLS,OAK CREEK",,,
"2865 S KINNICKINNIC AV,MKE",,,
"3746 N 17TH ST,MKE",,,
8801-5601 N 76TH ST,,,
"411 S 94TH PL,MKE",,,
"4624 S 13TH ST,MKE",,,
"1018 N 35TH ST,MKE",,,
"2733 S 10TH ST,MKE",,,
"2128 S 28TH ST,MKE",,,
"W NORTH AV / N 16TH ST,MKE",,,
"3127 N OAKLAND AV,MKE",,,
"3631 N 53RD ST,MKE",,,
"1735 W SILVER SPRING, GLENDALE",,,
7103 W NASH,,,
"1324 N 40TH ST,MKE",,,
"6780 N INDUSTRIAL RD,MKE",,,
"2114 S 13TH ST,MKE",,,
"2866 N 76TH ST,MKE",,,
"5466 S 26TH ST,MKE",,,
"3132 N 30TH ST,MKE",,,
"3607 W NORTH AV,MKE",,,
"3169 N 29TH ST,MKE",,,
"3667 S 76TH ST,MKE",,,
1175 W WINDLAKE AV,,,
"3129 N 29TH ST,MKE",,,
"3865 N 68TH ST,MKE",,,
6000 W SILVER SPRING DR,,,
"5817 W ROOSEVELT DR,MKE",,,
"2133 N VEL R PHILLIPS AV,MKE",,,
"7103 W NASH ST,MKE",,,
"6101 W CAPITOL DR,MKE",,,
"2956-A S 10TH ST,MKE",,,
"5428 W VLIET ST,MKE",,,
"2919 N PALMER ST,MKE",,,
"7069 W THURSTON CT,MKE",,,
"3236 N OAKLAND AV,MKE",,,
"5140 N 55TH ST,MKE",,,
"1208 W SCOTT ST,MKE",,,
"417 E KEEFE AV,MKE",,,
"6601 N 54TH ST,MKE",,,
"7540 W FOND DU LAC AV,MKE",,,
"10215 W FOND DU LAC AV,MKE",,,
"2441 N 40TH ST,MKE",,,
"9075 W CAPITOL DR,MKE",,,
"4054 N SHERMAN BL,MKE",,,
"4254 S 4TH ST,MKE",,,
HIGH RISE S/B AT NATIONAL,,,
"2578 N 37TH ST,MKE",,,
S 11TH AND W MITCHELL ST,,,
"2400 W MELVINA ST,MKE",,,
"120 E OREGON ST,MKE",,,
"900 N 25TH ST,MKE",,,
"2224 E MORGAN AV,MKE",,,
5656 N 76TH ST,,,
"2500-BLK S 29TH ST,MKE",,,
"1010 N 6TH ST,MKE",,,
"1981 N 28TH ST,MKE",,,
"5810 W HELENA ST,MKE",,,
"1800 N HOLTON ST,MKE",,,
"2420 S KINNICKINNIC AV,MKE",,,
"1809 S 19TH ST,MKE",,,
"1040 N VEL R PHILLIPS AV,MKE",,,
"6367 N 106TH ST,MKE",,,
"W CLARKE ST / N MARTIN L KING JR DR,MKE",,,
"2570 S KINNICKINNIC AV,MKE",,,
"3510 W LISBON AV,MKE",,,
"1235 W HARRISON AV,MKE",,,
"900-BLK N 27TH ST,MKE",,,
"3387 N 24TH ST,MKE",,,
"1560 W MORGAN AV,MKE",,,
"1300 W FOREST HOME AV,MKE",,,
"8531 W CAPITOL DR,MKE",,,
"4420 W WRIGHT ST,MKE",,,
"1517 E ROYALL PL,MKE",,,
"8442 N SERVITE DR,MKE",,,
"2355 S 13TH ST,MKE",,,
"166 S HAWLEY CT,MKE",,,
"2402 W LLOYD ST,MKE",,,
"8075 W CAPITOL DR,MKE",,,
"1900 W OKLAHOMA AV,MKE",,,
"4211 W CONCORDIA AV,MKE",,,
"3711 N 25TH ST,MKE",,,
"2967 S KINNICKINNIC AV,MKE",,,
"6424 W HAMPTON AV,MKE",,,
"3651 S 92ND ST,MKE",,,
"1512 S 6TH ST,MKE",,,
"N 8TH ST / W BROWN ST,MKE",,,
"4451 N 49TH ST,MKE",,,
"3967 S 5TH ST,MKE",,,
"1346 N 8TH ST,MKE",,,
"10217 W KIEHNAU AV,MKE",,,
"2737 S HOWELL AV,MKE",,,
"N 15TH ST / W FIEBRANTZ AV,MKE",,,
"2542 S 35TH ST,MKE",,,
"4121 N 16TH ST,MKE",,,
"7222 W MILL RD,MKE",,,
"2300 W OHIO AV,MKE",,,
"5163 N 31ST ST,MKE",,,
"136 W ARMOUR AV,MKE",,,
"3044 S KINNICKINNIC AV,MKE",,,
"2300 N BUFFUM ST,MKE",,,
"2627 N OAKLAND AV,MKE",,,
"3914 W HAMPTON AV,MKE",,,
"5391 N LONG ISLAND DR,MKE",,,
"707 W WISCONSIN AV,MKE",,,
"4232 N 42ND ST,MKE",,,
"W CAPITOL DR / N 20TH ST,MKE",,,
"2514 W HAMPTON AV,MKE",,,
3451 W LINCOLN AV,,,
"N 41ST ST / W ROOSEVELT DR,MKE",,,
"W HAMPTON AV / N 20TH ST,MKE",,,
"3126 N WEIL ST,MKE",,,
"5214 W LUEBBE LA,MKE",,,
"1219 W WINDLAKE AV,MKE",,,
"3270 S 3RD ST,MKE",,,
"4010 W KAUL AV,MKE",,,
"2122 N 36TH ST,MKE",,,
"5926 W NORTH AV,MKE",,,
"2652 N 7TH ST,MKE",,,
"6916 N 42ND ST,MKE",,,
"2467 S 7TH ST,MKE",,,
"3909 W PORTAGE ST,MKE",,,
"3913 W VLIET ST,MKE",,,
"6205 W CLEVELAND AV,MKE",,,
"5140 N 84TH ST,MKE",,,
"824 W HAYES AV,MKE",,,
"N 29TH ST / W CAMERON AV,MKE",,,
5600 N 95TH ST,,,
"4472 N 42ND ST,MKE",,,
"5044 N 49TH ST,MKE",,,
"921 N 27TH ST,MKE",,,
"E BRADFORD AV / N MARYLAND AV,MKE",,,
"2720 N VEL R PHILLIPS AV,MKE",,,
"725 W GREENFIELD AV,MKE",,,
"5127 N 53RD ST,MKE",,,
"4537 S 23RD ST,MKE",,,
92ND SHERIDAN,,,
"E BECHER ST / S HILBERT ST,MKE",,,
"2825 S 48TH ST,MKE",,,
"3610 W CUSTER AV,MKE",,,
"1114 N MARSHALL ST,MKE",,,
"N RICHARDS ST / E AUER AV,MKE",,,
2400 S KINNICKINNIC AV,,,
"5121 W HOWARD AVE,MKE",,,
"3713 W BRANTING LA,MKE",,,
"4020 N 68TH ST,MKE",,,
"N 104TH ST / W HAMPTON AV,MKE",,,
"N PROSPECT AV / E NEWBERRY BL,MKE",,,
"N 53RD ST / W CUSTER AV,MKE",,,
"2842 S 15TH PL,MKE",,,
"6TH/ W GARFIELD AV,MKE",,,
"4810 N 51ST BL,MKE",,,
"1224 E BRADY ST,MKE",,,
"3149 S 76TH ST,MKE",,,
"3537 N 3RD ST,MKE",,,
"515 E SMITH ST,MKE",,,
"5402 N 53RD ST,MKE",,,
"2325 W GREENFIELD AV,MKE",,,
"1501 W ORCHARD ST,MKE",,,
"1111 S 1ST ST,MKE",,,
"1130 W HISTORIC MITCHELL ST,MKE",,,
"1127 W OKLAHOMA AV,MKE",,,
"1935 W SILVER SPRING DR,MKE",,,
"2525 N 51ST ST,MKE",,,
"1917 N 18TH ST,MKE",,,
"7210 W BURLEIGH ST,MKE",,,
"5191 W VILLARD AV,MKE",,,
"W HOPKINS ST / W HOPE AV,MKE",,,
"2871 N 27TH ST,MKE",,,
"2042 S 6TH ST,MKE",,,
"3918 N 23RD ST,MKE",,,
"4714 N 78TH CT,MKE",,,
"1431 W HADLEY ST,MKE",,,
"1860 N OAKLAND AV,MKE",,,
"2120 N 46TH ST,MKE",,,
"5500 W SILVER SPRING DR,MKE",,,
"2260 N OAKLAND AV,MKE",,,
"2805 S KINNICKINNIC AV,MKE",,,
"2700 N MARYLAND AV,MKE",,,
"3528 N PORT WASHINGTON AV,MKE",,,
"3742 N 2ND ST,MKE",,,
12400 W JANESVILLE RD,,,
"E BECHER ST / S ROBINSON AV,MKE",,,
"2847 N 41ST ST,MKE",,,
"2951 W HAMPTON AV,MKE",,,
"4010 N 68TH ST,MKE",,,
"N 11TH ST / W WALNUT ST,MKE",,,
"3280 N 27TH ST,MKE",,,
"1615 W CAPITOL DR,MKE",,,
"950 N BROADWAY,MKE",,,
"S KINNICKINNIC AV / E LINUS ST,MKE",,,
"766 N JACKSON ST,MKE",,,
"2703 S 15TH PL,MKE",,,
"4136 N 72ND ST,MKE",,,
"7510 W CAPITOL DR,MKE",,,
"1821 E THOMAS AV,MKE",,,
"5438 N LONG ISLAND DR,MKE",,,
"6114 N 38TH ST,MKE",,,
"3254 N 90TH ST,MKE",,,
"2225 N HUMBOLDT AV,MKE",,,
"3156 N BUFFUM ST,MKE",,,
"2029 N 28TH ST,MKE",,,
"2113 S LAYTON BL,MKE",,,
"W BALDWIN ST / W LEON TR,MKE",,,
"6679 N 55TH ST,MKE",,,
"2101 S KINNICKINNIC AV,MKE",,,
"2035 N CAMBRIDGE AV,MKE",,,
FREEWAY,,,
"1608 W CLARKE ST,MKE",,,
"W LAPHAM BL / S 11TH ST,MKE",,,
"3319 N 15TH ST,MKE",,,
"721 E KEEFE AV,MKE",,,
"N 26TH ST / W MEINECKE AV,MKE",,,
"2732 N 15TH ST,MKE",,,
"201 W AIR CARGO WA,MKE",,,
"6411 W BURLEIGH ST,MKE",,,
"2529 S 15TH ST,MKE",,,
6300 S 27TH ST; OAK CREEK,,,
"4000 N 25TH ST,MKE",,,
"N 5TH ST / W MEINECKE AV,MKE",,,
"4532 N 64TH ST,MKE",,,
"117 W VAN NORMAN AV,MKE",,,
6300 S 27TH ST;OAK CREEK,,,
"2959 N MARYLAND AV,MKE",,,
"3434 N 38TH ST,MKE",,,
"150 W KEEFE AV,MKE",,,
"4101 W GREEN TREE RD,MKE",,,
"4720 W SCRANTON PL,MKE",,,
"4334 S 5TH ST,MKE",,,
"2803 N 39TH ST,MKE",,,
"163 W MARTIN LA,MKE",,,
"750 W CAPITOL DR,MKE",,,
"2230 W CAPITOL DR,MKE",,,
"4834 N 25TH ST,MKE",,,
"5460 N 60TH ST,MKE",,,
"2976 N 26TH ST,MKE",,,
"2948 N 24TH ST,MKE",,,
"3908 W KILEY AV,MKE",,,
"4007 S 1ST PL,MKE",,,
"4000 W FOND DU LAC AV,MKE",,,
"1810 S MUSKEGO AV,MKE",,,
"4400 S HOWELL AV,MKE",,,
"3009 N 27TH ST,MKE",,,
"922 S 36TH ST,MKE",,,
"2612 N RICHARDS ST,MKE",,,
"2001 W NATIONAL AV,MKE",,,
"N 38TH ST / W CONCORDIA AV,MKE",,,
"4739 S 20TH ST,MKE",,,
"5500 W LLOYD ST,MKE",,,
"3445 N TEUTONIA AV,MKE",,,
"123 N 25TH ST,MKE",,,
"4310 W CENTER ST,MKE",,,
"1957 W COLLEGE AV,MKE",,,
"5148 N 105TH ST,MKE",,,
"8408 W FIEBRANTZ AV,MKE",,,
"2945 N 29TH ST,MKE",,,
"5778 N 97TH ST,MKE",,,
"2700 E OHIO AV,MKE",,,
"3900 S WHITNALL AV,MKE",,,
"5267 N 90TH ST,MKE",,,
"W ATKINSON AV / N 28TH ST,MKE",,,
"1001 N MILWAUKEE ST,MKE",,,
"3533 N 77TH ST,MKE",,,
"1936 N 20TH ST,MKE",,,
"2677 N GRANT BL,MKE",,,
"2726 N 9TH LA,MKE",,,
"130 E MELVINA ST,MKE",,,
"125 W WILBUR AV,MKE",,,
"1634 E IRVING PL,MKE",,,
"4960 N SHERMAN BL,MKE",,,
"2900 W GREENFIELD AV,MKE",,,
"2815 S 34TH ST,MKE",,,
"4300 W VLIET ST,MKE",,,
"4318 W GREEN TREE RD,MKE",,,
"2461 N 40TH ST,MKE",,,
"2500 S 29TH ST,MKE",,,
"4500 S 1ST ST,MKE",,,
"3953 N 74TH ST,MKE",,,
"10201 W BRADLEY RD,MKE",,,
"N 59TH ST / W CHAMBERS ST,MKE",,,
"3700-BLK S ALABAMA AV,MKE",,,
"S 58TH ST / W MORGAN AV,MKE",,,
"2771 N 28TH ST,MKE",,,
"1978 S 12TH ST,MKE",,,
"1935 N 34TH ST,MKE",,,
"2903 W FOND DU LAC AV,MKE",,,
"1509 N 38TH ST,MKE",,,
"3711 N 20TH ST,MKE",,,
"2110-A E OKLAHOMA AV,MKE",,,
"4450 N 57TH ST,MKE",,,
"2417 N PALMER ST,MKE",,,
"2200 N SUMMIT AV,MKE",,,
"6600 W GOOD HOPE RD,MKE",,,
"4308 N 30TH ST,MKE",,,
"2012 W BURLEIGH ST,MKE",,,
"4562 N 51ST BL,MKE",,,
"5102 N 57TH ST,MKE",,,
"2722 S 48TH ST,MKE",,,
"2574 S 28TH ST,MKE",,,
"5279 N 52ND ST,MKE",,,
"3015 S 6TH ST,MKE",,,
"5609 W CONGRESS ST,MKE",,,
"6690 N 51ST ST,MKE",,,
"W GOOD HOPE RD / N 110TH ST,MKE",,,
"4440 N 25TH ST,MKE",,,
"1550 S 9TH ST,MKE",,,
"2460 N 6TH ST,MKE",,,
"7620 W CALUMET RD,MKE",,,
"4420 N GREEN BAY AV,MKE",,,
"1021 E WRIGHT ST,MKE",,,
"1100 W BRUCE ST,MKE",,,
"3725 N MARTIN L KING JR DR,MKE",,,
"4255 N GREEN BAY AV,MKE",,,
"N 11TH ST / W WELLS ST,MKE",,,
"4001 N SHERMAN BL,MKE",,,
"2664 S 30TH ST,MKE",,,
"1000 E CENTER ST,MKE",,,
"7855 W HERBERT AV,MKE",,,
"5141 N 37TH ST,MKE",,,
"2765 N 56TH ST,MKE",,,
"2000 N OAKLAND AV,MKE",,,
"1705 N 5TH ST,MKE",,,
"4402 N 67TH ST,MKE",,,
"1837 E RUSK AV,MKE",,,
"1600 N 26TH ST,MKE",,,
"2471 S 18TH ST,MKE",,,
"4719 N 18TH ST,MKE",,,
"5607 W CONGRESS ST,MKE",,,
"1125 E POTTER AV,MKE",,,
"1600 S 26TH ST,MKE",,,
"4257 S 4TH ST,MKE",,,
"869 W LAYTON AV,MKE",,,
"3225 N 27TH ST,MKE",,,
"3201 W CANAL ST,MKE",,,
"8424 W VILLARD AV,MKE",,,
"2913 N 53RD ST,MKE",,,
"4714 W LLOYD ST,MKE",,,
"3429 W MANITOBA ST,MKE",,,
"1750 S 17TH ST,MKE",,,
"2854 S 9TH PL,MKE",,,
"4573 N 24TH ST,MKE",,,
"2565 N MURRAY AV,MKE",,,
"7500 W THURSTON CR,MKE",,,
10111 W FOREST HOME,,,
"2467 N OAKLAND AV,MKE",,,
"3349 N BUFFUM ST,MKE",,,
"3171 S 76TH ST,MKE",,,
"2510 N 52ND ST,MKE",,,
"2611 W OHIO AV,MKE",,,
"3724 N 60TH ST,MKE",,,
"2613 N 58TH ST,MKE",,,
"836 N 12TH ST,MKE",,,
"N 73RD ST / W COURTLAND AV,MKE",,,
"2472 S 9TH PL,MKE",,,
"3156 N 42ND PL,MKE",,,
"4911 N 84TH ST,MKE",,,
"3563 N 15TH ST,MKE",,,
"3541 W LAKEFIELD DR,MKE",,,
"832 S 12TH ST,MKE",,,
"2416 W ORCHARD ST,MKE",,,
"N 124TH ST / W COUNTY LINE RD,MKE",,,
"2866-A N 6TH ST,MKE",,,
"3916 W WALNUT ST,MKE",,,
"1003 N 21ST ST,MKE",,,
"1913 E LAFAYETTE PL,MKE",,,
"2558 N 37TH ST,MKE",,,
"4957 W FOND DU LAC AV,MKE",,,
"3805 N HUMBOLDT BL,MKE",,,
"MCCC,MKE",,,
N 76TH ST/ W BROWN DEER RD,,,
"5626 W FOUNTAIN AV,MKE",,,
"1315 S 15TH ST,MKE",,,
"4328 W OKLAHOMA AV,MKE",,,
6000 W VLIET,,,
"4481 N 68TH ST,MKE",,,
"4604 N 51ST BL,MKE",,,
"2800 N 83RD ST,MKE",,,
"2743 N 34TH ST,MKE",,,
"900 W HOWARD AV,MKE",,,
"2958 S DELAWARE AV,MKE",,,
"700 W NORTH AV,MKE",,,
"2721 S TAYLOR AV,MKE",,,
"2400 N GORDON PL,MKE",,,
"7221 N TEUTONIA AV,MKE",,,
"S 24TH ST / W MAPLE ST,MKE",,,
"N 90TH ST / W TOWNSEND ST,MKE",,,
"9000 W LISBON AV,MKE",,,
"3772 W GALENA ST,MKE",,,
"1623 W MITCHELL ST,MKE",,,
"1100-BLK S 21ST ST,MKE",,,
"2419 S 5TH ST,MKE",,,
"3142 S CHASE AV,MKE",,,
"3166 N 96TH ST,MKE",,,
"9136 N 107TH ST,MKE",,,
"2855 N 79TH ST,MKE",,,
"3488 N 89TH ST,MKE",,,
"2903 N HOLTON ST,MKE",,,
"1681 S CESAR E CHAVEZ DR,MKE",,,
"2376 N MARTIN L KING JR DR,MKE",,,
"739 S LAYTON BL,MKE",,,
"9330 W AUER AV,MKE",,,
"3216 N 21ST ST,MKE",,,
"3041 N 46TH ST,MKE",,,
"8822 W DOGWOOD ST,MKE",,,
"3401 N OAKLAND AV,MKE",,,
"4600 W LEON TR,MKE",,,
"1004 W HIGHLAND AV,MKE",,,
"3821 S 57TH ST,MKE",,,
"6466 N 52ND ST,MKE",,,
"3321 N 28TH ST,MKE",,,
"W NORTHRIDGE LAKES BL / N 76TH ST,MKE",,,
"4701 W LEON TR,MKE",,,
"2724 W PIERCE ST,MKE",,,
"3801 W GALENA ST,MKE",,,
"2621 W EUCLID AV,MKE",,,
"2340 S 18TH ST,MKE",,,
"4660 N 79TH ST,MKE",,,
"5875 N 35TH ST,MKE",,,
"1970 W HOWARD AV,MKE",,,
7200 N 76TH ST,,,
"2621 N 16TH ST,MKE",,,
"5390 S 6TH ST,MKE",,,
"7425 W CAPITOL DR,MKE",,,
"4144 S 3RD ST,MKE",,,
"3237 N 29TH ST,MKE",,,
"1004 W STATE ST,MKE",,,
"2641 W EUCLID AV,MKE",,,
"6153 N TEUTONIA AV,MKE",,,
"3018 W GREENFIELD AV,MKE",,,
"3203-3205 N 29TH ST,MKE",,,
"2440 W MICHIGAN ST,MKE",,,
"223 W CRAWFORD AV,MKE",,,
"4663 N 40TH ST,MKE",,,
"7345 W GOOD HOPE RD,MKE",,,
5301 W VILLARD AVE,,,
"4157 N 56TH ST,MKE",,,
"N 37TH ST / W ROBERTS ST,MKE",,,
"4119 N 56TH ST,MKE",,,
"2550 N 34TH ST,MKE",,,
"5640 W CAPITOL DR,MKE",,,
"5301 W VILLARD AV,MKE",,,
"2803 N 45TH ST,MKE",,,
"2536 N 34TH ST,MKE",,,
"2300 S 16TH ST,MKE",,,
"2545 N 49TH ST,MKE",,,
"2426 N BOOTH ST,MKE",,,
"4129 W FOREST HOME AV,MKE",,,
5428 W NORTH AVE,,,
"5501 W LISBON AV,MKE",,,
"2160 N FARWELL AV,MKE",,,
"1215 N PROSPECT AV,MKE",,,
