,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
2009,182562473-Advised,182562473,2018-09-13 20:20:32,"401 E CAPITOL DR,MKE",5,TRAFFIC STOP,Advised,"401 E CAPITOL DR,MILWAUKEE","{'lat': 43.08798, 'lng': -87.905979}",
2010,182562447-Advised,182562447,2018-09-13 20:11:54,"3439 S 26TH ST,MKE",6,WELFARE CITIZEN,Advised,"3439 S 26TH ST,MILWAUKEE","{'lat': 42.982195, 'lng': -87.947262}",
2011,182562342-To be Filed,182562342,2018-09-13 19:44:18,"2637 N FREDERICK AV,MKE",1,THEFT VEHICLE,To be Filed,"2637 N FREDERICK AV,MILWAUKEE","{'lat': 43.06692, 'lng': -87.884591}",
2012,182562504-Service in Progress,182562504,2018-09-13 20:29:28,"2401 W WISCONSIN AV,MKE",3,SPECIAL ASSIGN,Service in Progress,"2401 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038061, 'lng': -87.943224}",
2013,182562501-Assignment Completed,182562501,2018-09-13 20:28:35,"2900-BLK N 23RD ST,MKE",5,PATROL,Assignment Completed,"2900- N 23RD ST,MILWAUKEE","{'lat': 43.071334, 'lng': -87.941158}",
2014,182562456-Service in Progress,182562456,2018-09-13 20:26:49,"7801 W ACACIA ST,MKE",4,INJ PERSON/SICK,Service in Progress,"7801 W ACACIA ST,MILWAUKEE","{'lat': 43.136971, 'lng': -88.007036}",
2015,182562493-Advised,182562493,2018-09-13 20:25:35,"2020 W TOWNSEND ST,MKE",5,TRAFFIC STOP,Advised,"2020 W TOWNSEND ST,MILWAUKEE","{'lat': 43.081261, 'lng': -87.937488}",
2016,182562399-Advised,182562399,2018-09-13 20:34:34,"1926 W JUNEAU AV,MKE",3,TRBL W/SUBJ,Advised,"1926 W JUNEAU AV,MILWAUKEE","{'lat': 43.04598, 'lng': -87.936879}",
2017,182562508-Advised,182562508,2018-09-13 20:34:17,"N HOPKINS ST / W VILLARD AV,MKE",7,TRAFFIC STOP,Advised,"N HOPKINS ST & W VILLARD AV,MILWAUKEE","{'lat': 43.11195, 'lng': -87.963324}",
2018,182562503-Service in Progress,182562503,2018-09-13 20:34:06,"7924 W WINFIELD AV,MKE",4,FIRE,Service in Progress,"7924 W WINFIELD AV,MILWAUKEE","{'lat': 43.133392, 'lng': -88.010149}",
2019,182562498-Open Investigation,182562498,2018-09-13 20:33:03,"1234 N 29TH ST,MKE",3,ENTRY,Open Investigation,"1234 N 29TH ST,MILWAUKEE","{'lat': 43.046621, 'lng': -87.949604}",
2020,182562393-Unable to Locate Complainant,182562393,2018-09-13 20:32:59,"6025 W CARMEN AV,MKE",4,FAMILY TROUBLE,Unable to Locate Complainant,"6025 W CARMEN AV,MILWAUKEE","{'lat': 43.122394, 'lng': -87.986764}",
2021,182562502-Service in Progress,182562502,2018-09-13 20:32:41,"234 W FLORIDA ST,MKE",1,TRBL W/SUBJ,Service in Progress,"234 W FLORIDA ST,MILWAUKEE","{'lat': 43.027627, 'lng': -87.91352}",
2022,182562506-Service in Progress,182562506,2018-09-13 20:32:21,"2900 W OKLAHOMA AV,MKE",6,THEFT,Service in Progress,"2900 W OKLAHOMA AV,MILWAUKEE","{'lat': 42.990356, 'lng': -87.9515}",
2023,182562394-Advised,182562394,2018-09-13 20:31:07,"2922 S 60TH ST,MKE",6,TRBL W/SUBJ,Advised,"2922 S 60TH ST,MILWAUKEE","{'lat': 42.991469, 'lng': -87.987123}",
2024,182562507-Assignment Completed,182562507,2018-09-13 20:30:42,"5734 W HAMPTON AV,MKE",7,BUSINESS CHECK,Assignment Completed,"5734 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2025,182562466-City Citation(s) Issued,182562466,2018-09-13 20:19:11,"1400 E BRADY ST,MKE",1,BATTERY,City Citation(s) Issued,"1400 E BRADY ST,MILWAUKEE","{'lat': 43.05327, 'lng': -87.893025}",
2026,182562453-Advised,182562453,2018-09-13 20:14:11,"2315 S 35TH ST,MKE",2,TRAFFIC STOP,Advised,"2315 S 35TH ST,MILWAUKEE","{'lat': 43.002791, 'lng': -87.958111}",
2027,182562410-Advised,182562410,2018-09-13 20:12:54,"2871 N 45TH ST,MKE",7,FAMILY TROUBL-DV,Advised,"2871 N 45TH ST,MILWAUKEE","{'lat': 43.071307, 'lng': -87.970177}",
2028,182562438-Unable to Locate Complainant,182562438,2018-09-13 20:07:20,"N 42ND ST / W SPAULDING PL,MKE",3,SHOTS FIRED,Unable to Locate Complainant,"N 42ND ST & W SPAULDING PL,MILWAUKEE","{'lat': 43.058377, 'lng': -87.965847}",
2029,182562513-Assignment Completed,182562513,2018-09-13 20:39:36,"N 4TH ST / W KEEFE AV,MKE",5,SHOTS FIRED,Assignment Completed,"N 4TH ST & W KEEFE AV,MILWAUKEE","{'lat': 43.082087, 'lng': -87.915114}",
2030,182562517-Service in Progress,182562517,2018-09-13 20:39:14,"2920 N 4TH ST,MKE",5,OUT OF SERVICE,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
2031,182562516-Service in Progress,182562516,2018-09-13 20:39:10,"3242 N 37TH ST,MKE",7,FOLLOW UP,Service in Progress,"3242 N 37TH ST,MILWAUKEE","{'lat': 43.077987, 'lng': -87.959232}",
2032,182562285-Unable to Locate Complainant,182562285,2018-09-13 20:39:05,"1711 W GRANT ST,MKE",2,SUBJ WANTED,Unable to Locate Complainant,"1711 W GRANT ST,MILWAUKEE","{'lat': 43.004566, 'lng': -87.934791}",
2033,182562512-Service in Progress,182562512,2018-09-13 20:37:32,"N 72ND ST / W SILVER SPRING DR,MKE",4,ACC PDO,Service in Progress,"N 72ND ST & W SILVER SPRING DR,MILWAUKEE","{'lat': 43.119532, 'lng': -88.001018}",
2034,182562510-Service in Progress,182562510,2018-09-13 20:36:11,"N 19TH ST / W ATKINSON AV,MKE",5,ACC PI,Service in Progress,"N 19TH ST & W ATKINSAV,MILWAUKEE","{'lat': 43.088794, 'lng': -87.934457}",
2035,182562365-Service in Progress,182562365,2018-09-13 20:35:46,"1422 W GRANT ST,MKE",2,ANIMAL BITE,Service in Progress,"1422 W GRANT ST,MILWAUKEE","{'lat': 43.004868, 'lng': -87.930526}",
2036,182562506-Advised/Referral,182562506,2018-09-13 20:32:21,"2900 W OKLAHOMA AV,MKE",6,THEFT,Advised/Referral,"2900 W OKLAHOMA AV,MILWAUKEE","{'lat': 42.990356, 'lng': -87.9515}",
2037,182562441-Open Investigation,182562441,2018-09-13 20:07:33,"4200 W BONNY PL,MKE",7,SUBJ STOP,Open Investigation,"4200 W BONNY PL,MILWAUKEE","{'lat': 43.077915, 'lng': -87.965605}",
2038,182562283-Advised,182562283,2018-09-13 20:42:38,"1145 N CALLAHAN PL,MKE",3,TRBL W/SUBJ,Advised,"1145 N CALLAHAN PL,MILWAUKEE","{'lat': 43.045091, 'lng': -87.932984}",
2039,182562483-Open Investigation,182562483,2018-09-13 20:41:02,"4331 W OKLAHOMA AV,MKE",6,THEFT,Open Investigation,"4331 W OKLAHOMA AV,MILWAUKEE","{'lat': 42.987997, 'lng': -87.968566}",
2040,182562365-Unable to Locate Complainant,182562365,2018-09-13 20:35:46,"1422 W GRANT ST,MKE",2,ANIMAL BITE,Unable to Locate Complainant,"1422 W GRANT ST,MILWAUKEE","{'lat': 43.004868, 'lng': -87.930526}",
2041,182562539-Service in Progress,182562539,2018-09-13 20:49:47,"749 W STATE ST,MKE",1,POLICE ADMIN,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
2042,182562532-Service in Progress,182562532,2018-09-13 20:49:28,"N HOLTON ST / E NORTH AV,MKE",5,ACC PDO,Service in Progress,"N HOLTST & E NORTH AV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2043,182562537-Assignment Completed,182562537,2018-09-13 20:48:16,"615 E BRADY ST,MKE",1,BUSINESS CHECK,Assignment Completed,"615 E BRADY ST,MILWAUKEE","{'lat': 43.052716, 'lng': -87.904153}",
2044,182562528-Assignment Completed,182562528,2018-09-13 20:45:40,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
2045,182562518-Advised/Referral,182562518,2018-09-13 20:45:32,"5504 N 42ND ST,MKE",4,SUBJ W/WEAPON-DV,Advised/Referral,"5504 N 42ND ST,MILWAUKEE","{'lat': 43.117677, 'lng': -87.96428}",
2046,182562526-Assignment Completed,182562526,2018-09-13 20:45:07,"3501 N TEUTONIA AV,MKE",5,BUSINESS CHECK,Assignment Completed,"3501 N TEUTONIA AV,MILWAUKEE","{'lat': 43.082103, 'lng': -87.934848}",
2047,182562301-Advised,182562301,2018-09-13 20:45:04,"S 12TH ST / W GREENFIELD AV,MKE",2,TRBL W/SUBJ,Advised,"S 12TH ST & W GREENFIELD AV,MILWAUKEE","{'lat': 43.01704, 'lng': -87.926758}",
2048,182562517-Assignment Completed,182562517,2018-09-13 20:39:14,"2920 N 4TH ST,MKE",5,OUT OF SERVICE,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
2049,182562482-Assignment Completed,182562482,2018-09-13 20:22:11,"2326 W LINWAL LA,MKE",7,FOLLOW UP,Assignment Completed,"2326 W LINWAL LA,MILWAUKEE","{'lat': 43.105174, 'lng': -87.94042}",
2050,182562463-Assignment Completed,182562463,2018-09-13 20:17:48,"S 4TH ST / W WASHINGTON ST,MKE",2,PARK AND WALK,Assignment Completed,"S 4TH ST & W WASHINGTST,MILWAUKEE",,"{'input': {'address_components': {'city': 'Milwaukee', 'state': 'WA', 'country': 'US'}, 'formatted_address': 'Milwaukee, WA'}, 'results': []}"
2051,182562370-Advised/Referral,182562370,2018-09-13 19:59:46,"4207 N 48TH ST,MKE",7,ROBBERY ARMED,Advised/Referral,"4207 N 48TH ST,MILWAUKEE","{'lat': 43.093714, 'lng': -87.973685}",
2052,182562563-Service in Progress,182562563,2018-09-13 20:54:10,"S 20TH ST / W COLLEGE AV,MKE",6,PROPERTY PICKUP,Service in Progress,"S 20TH ST & W COLLEGE AV,MILWAUKEE","{'lat': 42.930304, 'lng': -87.939498}",
2053,182562562-Assignment Completed,182562562,2018-09-13 20:53:51,"5009 W HAMPTON AV,MKE",7,BUSINESS CHECK,Assignment Completed,"5009 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2054,182562561-Advised,182562561,2018-09-13 20:53:37,"3045 N CAMBRIDGE AV,MKE",1,TRAFFIC STOP,Advised,"3045 N CAMBRIDGE AV,MILWAUKEE","{'lat': 43.073676, 'lng': -87.891634}",
2055,182562559-Assignment Completed,182562559,2018-09-13 20:53:24,"2100 W HOPKINS ST,MKE",5,BUSINESS CHECK,Assignment Completed,"2100 W HOPKINS ST,MILWAUKEE","{'lat': 43.077125, 'lng': -87.93871}",
2056,182562554-Service in Progress,182562554,2018-09-13 20:53:12,"2235 W CHERRY ST,MKE",3,FIRE,Service in Progress,"2235 W CHERRY ST,MILWAUKEE","{'lat': 43.049748, 'lng': -87.941234}",
2057,182562542-To be Filed,182562542,2018-09-13 20:52:09,"2748 N 32ND ST,MKE",7,SHOTSPOTTER,To be Filed,"2748 N 32ND ST,MILWAUKEE","{'lat': 43.068794, 'lng': -87.953198}",
2058,182562551-Service in Progress,182562551,2018-09-13 20:51:43,"714 E BRADY ST,MKE",1,PROPERTY PICKUP,Service in Progress,"714 E BRADY ST,MILWAUKEE","{'lat': 43.053199, 'lng': -87.902724}",
2059,182562541-Service in Progress,182562541,2018-09-13 20:51:08,"1827 N FARWELL AV,MKE",1,TRBL W/SUBJ,Service in Progress,"1827 N FARWELL AV,MILWAUKEE","{'lat': 43.054678, 'lng': -87.891052}",
2060,182562436-Advised,182562436,2018-09-13 20:51:00,"2570 N 37TH ST,MKE",3,TRBL W/SUBJ,Advised,"2570 N 37TH ST,MILWAUKEE","{'lat': 43.065748, 'lng': -87.959407}",
2061,182562547-Assignment Completed,182562547,2018-09-13 20:50:51,"1890 N COMMERCE ST,MKE",5,PARK AND WALK,Assignment Completed,"1890 N COMMERCE ST,MILWAUKEE","{'lat': 43.055208, 'lng': -87.904216}",
2062,182562545-Advised,182562545,2018-09-13 20:50:36,"2936 N 27TH ST,MKE",5,TRAFFIC STOP,Advised,"2936 N 27TH ST,MILWAUKEE","{'lat': 43.072364, 'lng': -87.946882}",
2063,182562502-Unable to Locate Complainant,182562502,2018-09-13 20:32:41,"234 W FLORIDA ST,MKE",1,TRBL W/SUBJ,Unable to Locate Complainant,"234 W FLORIDA ST,MILWAUKEE","{'lat': 43.027627, 'lng': -87.91352}",
2064,182562575-Assignment Completed,182562575,2018-09-13 20:59:05,"2100 W BURLEIGH ST,MKE",5,INVESTIGATION,Assignment Completed,"2100 W BURLEIGH ST,MILWAUKEE","{'lat': 43.074961, 'lng': -87.938785}",
2065,182562572-Advised,182562572,2018-09-13 20:58:42,"1100 W LAYTON AV,MKE",6,TS TARGETED,Advised,"1100 W LAYTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2066,182562568-Unable to Locate Complainant,182562568,2018-09-13 20:58:09,"2111 W BURLEIGH ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant,"2111 W BURLEIGH ST,MILWAUKEE","{'lat': 43.074961, 'lng': -87.938836}",
2067,182562569-Assignment Completed,182562569,2018-09-13 20:57:47,"2759 S KINNICKINNIC AV,MKE",6,BUSINESS CHECK,Assignment Completed,"2759 S KINNICKINNIC AV,MILWAUKEE","{'lat': 42.994556, 'lng': -87.89455}",
2068,182562522-Unable to Locate Complainant,182562522,2018-09-13 20:57:29,"3405 N 10TH ST,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant,"3405 N 10TH ST,MILWAUKEE","{'lat': 43.080342, 'lng': -87.923893}",
2069,182562444-Service in Progress,182562444,2018-09-13 20:56:36,"2172 N 48TH ST,MKE",3,NOISE NUISANCE,Service in Progress,"2172 N 48TH ST,MILWAUKEE","{'lat': 43.058705, 'lng': -87.973124}",
2070,182562148-Unable to Locate Complainant,182562148,2018-09-13 20:56:28,"2813 W CLARKE ST,MKE",3,STOLEN VEHICLE,Unable to Locate Complainant,"2813 W CLARKE ST,MILWAUKEE","{'lat': 43.06578, 'lng': -87.949081}",
2071,182562551-Assignment Completed,182562551,2018-09-13 20:51:43,"714 E BRADY ST,MKE",1,PROPERTY PICKUP,Assignment Completed,"714 E BRADY ST,MILWAUKEE","{'lat': 43.053199, 'lng': -87.902724}",
2072,182562488-Assignment Completed,182562488,2018-09-13 20:24:12,"1125 N 9TH ST,MKE",1,TAVERN CHECK,Assignment Completed,"1125 N 9TH ST,MILWAUKEE","{'lat': 43.044924, 'lng': -87.923588}",
2073,182562586-Unable to Locate Complainant,182562586,2018-09-13 21:04:22,"2948 N 23RD ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant,"2948 N 23RD ST,MILWAUKEE","{'lat': 43.072511, 'lng': -87.940696}",
2074,182562520-Service in Progress,182562520,2018-09-13 21:03:38,"10046 W FOND DU LAC AV,MKE",4,CALL FOR POLICE,Service in Progress,"10046 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.137256, 'lng': -88.036065}",
2075,182562590-Assignment Completed,182562590,2018-09-13 21:03:11,"4101 S 20TH ST,MKE",6,CITIZEN CONTACT,Assignment Completed,"4101 S 20TH ST,MILWAUKEE","{'lat': 42.969649, 'lng': -87.939914}",
2076,182562578-Advised/Referral,182562578,2018-09-13 21:02:32,"3031 N 28TH ST,MKE",5,ENTRY,Advised/Referral,"3031 N 28TH ST,MILWAUKEE","{'lat': 43.074074, 'lng': -87.948811}",
2077,182562577-Service in Progress,182562577,2018-09-13 21:01:10,"S 11TH ST / W BURNHAM ST,MKE",2,RECKLESS VEHICLE,Service in Progress,"S 11TH ST & W BURNHAM ST,MILWAUKEE","{'lat': 43.010159, 'lng': -87.925601}",
2078,182562583-Service in Progress,182562583,2018-09-13 21:01:04,"2036 W BURLEIGH ST,MKE",5,INVESTIGATION,Service in Progress,"2036 W BURLEIGH ST,MILWAUKEE","{'lat': 43.075234, 'lng': -87.937835}",
2079,182562582-Service in Progress,182562582,2018-09-13 21:00:49,"E WRIGHT ST / N PIERCE ST,MKE",5,PARK AND WALK,Service in Progress,"E WRIGHT ST & N PIERCE ST,MILWAUKEE","{'lat': 43.063836, 'lng': -87.902845}",
2080,182562579-Service in Progress,182562579,2018-09-13 21:00:13,"N 5TH ST / W JUNEAU AV,MKE",1,SPECIAL ASSIGN,Service in Progress,"N 5TH ST & W JUNEAU AV,MILWAUKEE","{'lat': 43.04432, 'lng': -87.917378}",
2081,182562543-Advised,182562543,2018-09-13 21:08:35,"4221 S 6TH ST,MKE",6,TRBL W/SUBJ,Advised,"4221 S 6TH ST,MILWAUKEE","{'lat': 42.967917, 'lng': -87.922144}",
2082,182562576-Service in Progress,182562576,2018-09-13 21:07:48,"2301 N LAKE DR,MKE",1,INVESTIGATION,Service in Progress,"2301 N LAKE DR,MILWAUKEE","{'lat': 43.061285, 'lng': -87.880087}",
2083,182562598-Advised,182562598,2018-09-13 21:07:34,"3245 S 55TH ST,MKE",6,SUSP PERS/AUTO,Advised,"3245 S 55TH ST,MILWAUKEE","{'lat': 42.985594, 'lng': -87.983149}",
2084,182562587-Service in Progress,182562587,2018-09-13 21:07:33,"1736 S 2ND ST,MKE",2,ENTRY-DV,Service in Progress,"1736 S 2ND ST,MILWAUKEE","{'lat': 43.011452, 'lng': -87.912078}",
2085,182562475-Service in Progress,182562475,2018-09-13 21:07:17,"3242 N 37TH ST,MKE",7,PROPERTY DAMAGE,Service in Progress,"3242 N 37TH ST,MILWAUKEE","{'lat': 43.077987, 'lng': -87.959232}",
2086,182562570-Service in Progress,182562570,2018-09-13 21:06:59,"3811 W LINCOLN AV,MKE",2,INVESTIGATION,Service in Progress,"3811 W LINCOLN AV,MILWAUKEE","{'lat': 43.001475, 'lng': -87.963824}",
2087,182562452-Service in Progress,182562452,2018-09-13 21:06:31,"5648 W APPLETON AV,MKE",3,ACC PDO,Service in Progress,"5648 W APPLETAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2088,182562594-Service in Progress,182562594,2018-09-13 21:05:54,"3381 N 35TH ST,MKE",7,SUBJ STOP,Service in Progress,"3381 N 35TH ST,MILWAUKEE","{'lat': 43.080828, 'lng': -87.957474}",
2089,182562591-Assignment Completed,182562591,2018-09-13 21:05:18,"1220 W BURNHAM ST,MKE",2,SHOTSPOTTER,Assignment Completed,"1220 W BURNHAM ST,MILWAUKEE","{'lat': 43.010224, 'lng': -87.927616}",
2090,182562585-Unable to Locate Complainant,182562585,2018-09-13 21:05:04,"N 19TH ST / W ATKINSON AV,MKE",5,ABDUCTION,Unable to Locate Complainant,"N 19TH ST & W ATKINSAV,MILWAUKEE","{'lat': 43.088794, 'lng': -87.934457}",
2091,182562520-Unable to Locate Complainant,182562520,2018-09-13 21:03:38,"10046 W FOND DU LAC AV,MKE",4,CALL FOR POLICE,Unable to Locate Complainant,"10046 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.137256, 'lng': -88.036065}",
2092,182562582-Assignment Completed,182562582,2018-09-13 21:00:49,"E WRIGHT ST / N PIERCE ST,MKE",5,PARK AND WALK,Assignment Completed,"E WRIGHT ST & N PIERCE ST,MILWAUKEE","{'lat': 43.063836, 'lng': -87.902845}",
2093,182562554-Assignment Completed,182562554,2018-09-13 20:53:12,"2235 W CHERRY ST,MKE",3,FIRE,Assignment Completed,"2235 W CHERRY ST,MILWAUKEE","{'lat': 43.049748, 'lng': -87.941234}",
2094,182562516-To be Filed,182562516,2018-09-13 20:39:10,"3242 N 37TH ST,MKE",7,FOLLOW UP,To be Filed,"3242 N 37TH ST,MILWAUKEE","{'lat': 43.077987, 'lng': -87.959232}",
2095,182562512-City Citation(s) Issued,182562512,2018-09-13 20:37:32,"N 72ND ST / W SILVER SPRING DR,MKE",4,ACC PDO,City Citation(s) Issued,"N 72ND ST & W SILVER SPRING DR,MILWAUKEE","{'lat': 43.119532, 'lng': -88.001018}",
2096,182562456-Advised,182562456,2018-09-13 20:26:49,"7801 W ACACIA ST,MKE",4,INJ PERSON/SICK,Advised,"7801 W ACACIA ST,MILWAUKEE","{'lat': 43.136971, 'lng': -88.007036}",
2097,182562611-Assignment Completed,182562611,2018-09-13 21:14:38,"N 42ND ST / W HOPE AV,MKE",7,FIRE,Assignment Completed,"N 42ND ST & W HOPE AV,MILWAUKEE","{'lat': 43.093463, 'lng': -87.965288}",
2098,182562381-Service in Progress,182562381,2018-09-13 21:13:49,"3257 N NEWHALL ST,MKE",1,ENTRY AUTOS,Service in Progress,"3257 N NEWHALL ST,MILWAUKEE","{'lat': 43.076922, 'lng': -87.890516}",
2099,182562609-Assignment Completed,182562609,2018-09-13 21:13:23,"5110 W HAMPTON AV,MKE",7,BUSINESS CHECK,Assignment Completed,"5110 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2100,182562573-Service in Progress,182562573,2018-09-13 21:11:56,"120 E NATIONAL AV,MKE",2,TRBL W/SUBJ,Service in Progress,"120 E NATIONAL AV,MILWAUKEE","{'lat': 43.023849, 'lng': -87.909848}",
2101,182562602-Advised,182562602,2018-09-13 21:11:02,"1640 S 7TH ST,MKE",2,SUSP PERS/AUTO,Advised,"1640 S 7TH ST,MILWAUKEE","{'lat': 43.013213, 'lng': -87.91936}",
2102,182562605-Advised,182562605,2018-09-13 21:10:18,"2712 S 13TH ST,MKE",2,TRAFFIC STOP,Advised,"2712 S 13TH ST,MILWAUKEE","{'lat': 42.995117, 'lng': -87.9282}",
2103,182562614-Advised/Referral,182562614,2018-09-13 21:18:49,"3283 N 49TH ST,MKE",7,SUBJ WITH GUN,Advised/Referral,"3283 N 49TH ST,MILWAUKEE","{'lat': 43.078816, 'lng': -87.975054}",
2104,182562622-Service in Progress,182562622,2018-09-13 21:18:40,"949 N 9TH ST,MKE",1,POLICE ADMIN,Service in Progress,"949 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
2105,182562565-Service in Progress,182562565,2018-09-13 21:17:57,"N 74TH ST / W CHAMBERS ST,MKE",7,TRBL W/SUBJ,Service in Progress,"N 74TH ST & W CHAMBERS ST,MILWAUKEE","{'lat': 43.073501, 'lng': -88.004792}",
2106,182562540-Unable to Locate Complainant,182562540,2018-09-13 21:17:33,"9420 W BROWN DEER RD,MKE",4,DRUG DEALING,Unable to Locate Complainant,"9420 W BROWN DEER RD,MILWAUKEE","{'lat': 43.178147, 'lng': -88.028061}",
2107,182562607-Advised,182562607,2018-09-13 21:15:53,"10426 W SILVER SPRING DR,MKE",4,SUSP PERS/AUTO,Advised,"10426 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.120806, 'lng': -88.043232}",
2108,182562558-Service in Progress,182562558,2018-09-13 21:15:33,"3025 N 1ST ST,MKE",5,TRBL W/SUBJ,Service in Progress,"3025 N 1ST ST,MILWAUKEE","{'lat': 43.07357, 'lng': -87.911352}",
2109,182562541-Assignment Completed,182562541,2018-09-13 20:51:08,"1827 N FARWELL AV,MKE",1,TRBL W/SUBJ,Assignment Completed,"1827 N FARWELL AV,MILWAUKEE","{'lat': 43.054678, 'lng': -87.891052}",
2110,182562515-Service in Progress,182562515,2018-09-13 21:24:11,"6929 W SILVER SPRING DR,MKE",4,PRISONER TRANS,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
2111,182562635-Assignment Completed,182562635,2018-09-13 21:24:07,"2920 N 4TH ST,MKE",5,POLICE ADMIN,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
2112,182562632-Assignment Completed,182562632,2018-09-13 21:22:26,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
2113,182562418-Service in Progress,182562418,2018-09-13 21:22:08,"818 S 25TH ST,MKE",2,ENTRY,Service in Progress,"818 S 25TH ST,MILWAUKEE","{'lat': 43.021796, 'lng': -87.944526}",
2114,182562615-Service in Progress,182562615,2018-09-13 21:21:25,"3775 S 58TH ST,MKE",6,VIOL REST ORDER,Service in Progress,"3775 S 58TH ST,MILWAUKEE","{'lat': 42.9759, 'lng': -87.986941}",
2115,182562620-Unable to Locate Complainant,182562620,2018-09-13 21:20:16,"8149 N 107TH ST,MKE",4,BATTERY,Unable to Locate Complainant,"8149 N 107TH ST,MILWAUKEE","{'lat': 43.166109, 'lng': -88.046942}",
2116,182562573-Advised,182562573,2018-09-13 21:11:56,"120 E NATIONAL AV,MKE",2,TRBL W/SUBJ,Advised,"120 E NATIONAL AV,MILWAUKEE","{'lat': 43.023849, 'lng': -87.909848}",
2117,182562583-Assignment Completed,182562583,2018-09-13 21:01:04,"2036 W BURLEIGH ST,MKE",5,INVESTIGATION,Assignment Completed,"2036 W BURLEIGH ST,MILWAUKEE","{'lat': 43.075234, 'lng': -87.937835}",
2118,182562539-Assignment Completed,182562539,2018-09-13 20:49:47,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
2119,182562647-Advised,182562647,2018-09-13 21:29:00,"W CENTER ST / W FOND DU LAC AV,MKE",5,SUBJ STOP,Advised,"W CENTER ST & W FOND DU LAC AV,MILWAUKEE","{'lat': 43.067909, 'lng': -87.948032}",
2120,182562645-Service in Progress,182562645,2018-09-13 21:28:27,"2482 W HADLEY ST,MKE",5,SUBJ WITH GUN,Service in Progress,"2482 W HADLEY ST,MILWAUKEE","{'lat': 43.069947, 'lng': -87.944627}",
