,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
2089,182572692-Assignment Completed,182572692,2018-09-14 20:52:45,"2525 W ROOSEVELT DR,MKE",5,FOLLOW UP,Assignment Completed,"2525 W ROOSEVELT DR,MILWAUKEE","{'lat': 43.094789, 'lng': -87.945354}",
2090,182572690-Assignment Completed,182572690,2018-09-14 20:52:04,"7321 W SHERIDAN AV,MKE",4,VEHICLE PURSUIT,Assignment Completed,"7321 W SHERIDAN AV,MILWAUKEE","{'lat': 43.118107, 'lng': -88.002519}",
2091,182572688-Advised,182572688,2018-09-14 20:50:56,"226 E CHAMBERS ST,MKE",5,SUBJ STOP,Advised,"226 E CHAMBERS ST,MILWAUKEE","{'lat': 43.07319, 'lng': -87.908505}",
2092,182572683-Service in Progress,182572683,2018-09-14 20:59:27,"3848 W KILEY AV,MKE",4,FAMILY TROUBLE,Service in Progress,"3848 W KILEY AV,MILWAUKEE","{'lat': 43.145139, 'lng': -87.959731}",
2093,182572711-Service in Progress,182572711,2018-09-14 20:58:28,"2920 N 4TH ST,MKE",5,INVESTIGATION,Service in Progress,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
2094,182572709-Advised/Referral,182572709,2018-09-14 20:58:06,"N FARWELL AV / E BRADY ST,MKE",1,BATTERY,Advised/Referral,"N FARWELL AVE & E BRADY ST,MILWAUKEE","{'lat': 43.052931, 'lng': -87.892327}",
2095,182572705-Service in Progress,182572705,2018-09-14 20:56:20,"4567 N 22ND ST,MKE",5,SHOTSPOTTER,Service in Progress,"4567 N 22ND ST,MILWAUKEE","{'lat': 43.100357, 'lng': -87.939675}",
2096,182572704-Service in Progress,182572704,2018-09-14 20:55:56,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
2097,182572701-Assignment Completed,182572701,2018-09-14 20:55:34,"2838 N 53RD ST,MKE",7,FOLLOW UP,Assignment Completed,"2838 N 53RD ST,MILWAUKEE","{'lat': 43.07069, 'lng': -87.97937}",
2098,182572670-Unable to Locate Complainant,182572670,2018-09-14 20:53:10,"2919 W WISCONSIN AV,MKE",3,WELFARE CITIZEN,Unable to Locate Complainant,"2919 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038333, 'lng': -87.95089}",
2099,182572655-Assignment Completed,182572655,2018-09-14 20:37:32,"3131 N 37TH ST,MKE",7,SHOTS FIRED,Assignment Completed,"3131 N 37TH ST,MILWAUKEE","{'lat': 43.075936, 'lng': -87.959935}",
2100,182571979-Advised,182571979,2018-09-14 20:32:10,"10330 W SILVER SPRING DR,MKE",4,THEFT,Advised,"10330 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.121706, 'lng': -88.041473}",
2101,182572556-Unable to Locate Complainant,182572556,2018-09-14 20:24:51,"1208 S 15TH PL,MKE",2,ENTRY,Unable to Locate Complainant,"1208 S 15TH PL,MILWAUKEE","{'lat': 43.018772, 'lng': -87.931551}",
2102,182572643-Service in Progress,182572643,2018-09-14 21:04:33,"1320 N MARTIN L KING JR DR,MKE",1,TRBL W/SUBJ,Service in Progress,"1320 N DOCTOR M.L.K. DR,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2103,182572632-Assignment Completed,182572632,2018-09-14 21:04:12,"1703 N 28TH ST,MKE",3,ASSIGNMENT,Assignment Completed,"1703 N 28TH ST,MILWAUKEE","{'lat': 43.052912, 'lng': -87.949062}",
2104,182572717-Advised,182572717,2018-09-14 21:03:21,"2573 S HOWELL AV,MKE",6,TRAFFIC STOP,Advised,"2573 S HOWELL AV,MILWAUKEE","{'lat': 42.997303, 'lng': -87.905132}",
2105,182572678-Unable to Locate Complainant,182572678,2018-09-14 21:02:40,"2956 N 41ST ST,MKE",7,SUSP PERS/AUTO,Unable to Locate Complainant,"2956 N 41ST ST,MILWAUKEE","{'lat': 43.072772, 'lng': -87.964042}",
2106,182572429-Service in Progress,182572429,2018-09-14 21:01:06,"N 36TH ST / W CLARKE ST,MKE",3,SUBJ WANTED,Service in Progress,"N 36TH ST & W CLARKE ST,MILWAUKEE","{'lat': 43.066068, 'lng': -87.95864}",
2107,182572685-Unable to Locate Complainant,182572685,2018-09-14 21:00:27,"S 25TH ST / W NATIONAL AV,MKE",2,IND EXPOSURE,Unable to Locate Complainant,"S 25TH ST & W NATIONAL AV,MILWAUKEE","{'lat': 43.022353, 'lng': -87.945008}",
2108,182572503-Assignment Completed,182572503,2018-09-14 21:00:15,"949 N 9TH ST,MKE",1,PROPERTY PICKUP,Assignment Completed,"949 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
2109,182572673-Unable to Locate Complainant,182572673,2018-09-14 21:09:47,"N TEUTONIA AV / W FLORIST AV,MKE",4,SUSP PERS/AUTO,Unable to Locate Complainant,"N TEUTONIA AVE & W FLORIST AV,MILWAUKEE","{'lat': 43.126511, 'lng': -87.951889}",
2110,182572723-Service in Progress,182572723,2018-09-14 21:07:56,"2862 S 7TH ST,MKE",6,SUSP PERS/AUTO,Service in Progress,"2862 S 7TH ST,MILWAUKEE","{'lat': 42.992298, 'lng': -87.919792}",
2111,182572683-Advised,182572683,2018-09-14 20:59:27,"3848 W KILEY AV,MKE",4,FAMILY TROUBLE,Advised,"3848 W KILEY AV,MILWAUKEE","{'lat': 43.145139, 'lng': -87.959731}",
2112,182572690-To be Filed,182572690,2018-09-14 20:52:04,"7321 W SHERIDAN AV,MKE",4,VEHICLE PURSUIT,To be Filed,"7321 W SHERIDAN AV,MILWAUKEE","{'lat': 43.118107, 'lng': -88.002519}",
2113,182572745-Advised/Referral,182572745,2018-09-14 21:14:51,"2221 N TERRACE AV,MKE",1,SUSP PERS/AUTO,Advised/Referral,"2221 N TERRACE AV,MILWAUKEE","{'lat': 43.057595, 'lng': -87.881452}",
2114,182572721-Service in Progress,182572721,2018-09-14 21:13:51,"2640 N 46TH ST,MKE",3,WELFARE CITIZEN,Service in Progress,"2640 N 46TH ST,MILWAUKEE","{'lat': 43.06699, 'lng': -87.970773}",
2115,182572742-Service in Progress,182572742,2018-09-14 21:13:29,"2760 N 40TH ST,MKE",7,INVESTIGATION,Service in Progress,"2760 N 40TH ST,MILWAUKEE","{'lat': 43.069245, 'lng': -87.962921}",
2116,182572707-Service in Progress,182572707,2018-09-14 21:13:27,"4567 N 22ND ST,MKE",5,ANIMAL BITE,Service in Progress,"4567 N 22ND ST,MILWAUKEE","{'lat': 43.100357, 'lng': -87.939675}",
2117,182572736-Service in Progress,182572736,2018-09-14 21:12:09,"807 S 22ND ST,MKE",2,INJ PERSON/SICK,Service in Progress,"807 S 22ND ST,MILWAUKEE","{'lat': 43.022298, 'lng': -87.94099}",
2118,182572675-Service in Progress,182572675,2018-09-14 21:11:52,"2616 N HUBBARD ST,MKE",5,FAMILY TROUBL-DV,Service in Progress,"2616 N HUBBARD ST,MILWAUKEE","{'lat': 43.066114, 'lng': -87.908372}",
2119,182572729-Assignment Completed,182572729,2018-09-14 21:10:19,"2232 N 35TH ST,MKE",3,FOLLOW UP,Assignment Completed,"2232 N 35TH ST,MILWAUKEE","{'lat': 43.059691, 'lng': -87.95738}",
2120,182572583-Assignment Completed,182572583,2018-09-14 20:38:43,"7040 W ACACIA ST,MKE",4,ACC UNKN INJ,Assignment Completed,"7040 W ACACIA ST,MILWAUKEE","{'lat': 43.13962, 'lng': -87.999013}",
2121,182572620-Unable to Locate Complainant,182572620,2018-09-14 21:19:55,"7919 N 60TH ST,MKE",4,TRBL W/SUBJ,Unable to Locate Complainant,"7919 N 60TH ST,MILWAUKEE","{'lat': 43.161829, 'lng': -87.985253}",
2122,182572754-Service in Progress,182572754,2018-09-14 21:19:04,"2333 N 49TH ST,MKE",3,FOLLOW UP,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
2123,182572750-Service in Progress,182572750,2018-09-14 21:18:05,"S 10TH ST / W MINERAL ST,MKE",2,ACC PI,Service in Progress,"S 10TH ST & W MINERAL ST,MILWAUKEE","{'lat': 43.021161, 'lng': -87.923941}",
2124,182572737-Service in Progress,182572737,2018-09-14 21:15:19,"N 61ST ST / W LOCUST ST,MKE",7,SHOOTING,Service in Progress,"N 61ST ST & W LOCUST ST,MILWAUKEE","{'lat': 43.071683, 'lng': -87.988579}",
2125,182572746-Assignment Completed,182572746,2018-09-14 21:15:07,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
2126,182572665-Open Investigation,182572665,2018-09-14 20:43:25,"2922 S 14TH ST,MKE",6,TRBL W/SUBJ-DV,Open Investigation,"2922 S 14TH ST,MILWAUKEE","{'lat': 42.991328, 'lng': -87.929626}",
2127,182572757-Service in Progress,182572757,2018-09-14 21:24:35,"N 47TH ST / W STATE ST,MKE",3,LOOSE ANIMAL,Service in Progress,"N 47TH ST & W STATE ST,MILWAUKEE","{'lat': 43.043133, 'lng': -87.972552}",
2128,182572657-Unable to Locate Complainant,182572657,2018-09-14 21:24:32,"1831 W NATIONAL AV,MKE",2,PROPERTY DAMAGE,Unable to Locate Complainant,"1831 W NATIONAL AV,MILWAUKEE","{'lat': 43.022486, 'lng': -87.936425}",
2129,182572765-Assignment Completed,182572765,2018-09-14 21:23:42,"5890 S HOWELL AV,MKE",6,BUSINESS CHECK,Assignment Completed,"5890 S HOWELL AV,MILWAUKEE","{'lat': 42.937014, 'lng': -87.907816}",
2130,182572763-Service in Progress,182572763,2018-09-14 21:23:37,"4000 W BURNHAM ST,MKE",2,MEET MFD,Service in Progress,"4000 W BURNHAM ST,MILWAUKEE","{'lat': 43.010719, 'lng': -87.964584}",
2131,182572564-Advised,182572564,2018-09-14 21:22:17,"6930 W APPLETON AV,MKE",7,TRBL W/JUV,Advised,"6930 W APPLETAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2132,182572759-Service in Progress,182572759,2018-09-14 21:22:12,"2333 N 49TH ST,MKE",3,POLICE ADMIN,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
2133,182572758-Service in Progress,182572758,2018-09-14 21:21:46,"749 W STATE ST,MKE",1,RETURN STATION,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
2134,182572755-Service in Progress,182572755,2018-09-14 21:21:04,"1444 W ARMOUR AV,MKE",6,GAS LEAK,Service in Progress,"1444 W ARMOUR AV,MILWAUKEE","{'lat': 42.962262, 'lng': -87.931746}",
2135,182572429-Unable to Locate Complainant,182572429,2018-09-14 21:01:06,"N 36TH ST / W CLARKE ST,MKE",3,SUBJ WANTED,Unable to Locate Complainant,"N 36TH ST & W CLARKE ST,MILWAUKEE","{'lat': 43.066068, 'lng': -87.95864}",
2136,182572658-Assignment Completed,182572658,2018-09-14 20:53:44,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
2137,182572649-Cleared by Arrest,182572649,2018-09-14 20:34:30,"N 34TH ST / W WISCONSIN AV,MKE",3,SUBJ STOP,Cleared by Arrest,"N 34TH ST & W WISCONSIN AV,MILWAUKEE","{'lat': 43.038756, 'lng': -87.95616}",
2138,182572646-To be Filed,182572646,2018-09-14 20:34:03,"631 S 6TH ST,MKE",2,ACC PDO,To be Filed,"631 S 6TH ST,MILWAUKEE","{'lat': 43.024504, 'lng': -87.918487}",
2139,182572586-Unable to Locate Complainant,182572586,2018-09-14 20:32:47,"7025 W MAIN ST,MKE",3,WELFARE CITIZEN,Unable to Locate Complainant,"7025 W MAIN ST,MILWAUKEE",,"{'input': {'address_components': {'number': '7025', 'city': 'Milwaukee', 'state': 'ME', 'country': 'US'}, 'formatted_address': '7025, Milwaukee, ME'}, 'results': []}"
2140,182572619-Unable to Locate Complainant,182572619,2018-09-14 21:29:42,"916 S CESAR E CHAVEZ DR,MKE",2,SHOPLIFTER,Unable to Locate Complainant,"916 S CESAR E CHAVEZ DR,MILWAUKEE","{'lat': 43.021671, 'lng': -87.932545}",
2141,182572607-Service in Progress,182572607,2018-09-14 21:29:37,"2721 W CONCORDIA AV,MKE",5,FAMILY TROUBLE,Service in Progress,"2721 W CONCORDIA AV,MILWAUKEE","{'lat': 43.078911, 'lng': -87.947883}",
2142,182572773-Assignment Completed,182572773,2018-09-14 21:29:24,"5110 W HAMPTON AV,MKE",7,BUSINESS CHECK,Assignment Completed,"5110 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2143,182572753-Service in Progress,182572753,2018-09-14 21:28:02,"10828 W HAMPTON AV,MKE",4,BATTERY DV,Service in Progress,"10828 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2144,182572608-Unable to Locate Complainant,182572608,2018-09-14 21:27:49,"N 76TH ST / W VILLARD AV,MKE",7,TRBL W/JUV,Unable to Locate Complainant,"N 76TH ST & W VILLARD AV,MILWAUKEE","{'lat': 43.112279, 'lng': -88.006051}",
2145,182572589-Unable to Locate Complainant,182572589,2018-09-14 21:25:49,"3053 N 76TH ST,MKE",7,FAMILY TROUBLE,Unable to Locate Complainant,"3053 N 76TH ST,MILWAUKEE","{'lat': 43.074656, 'lng': -88.007735}",
2146,182572727-Unable to Locate Complainant,182572727,2018-09-14 21:25:38,"W LLOYD ST / N MARTIN L KING JR DR,MKE",5,INJ PERSON/SICK,Unable to Locate Complainant,"W LLOYD ST & N DOCTOR M.L.K. DR,MILWAUKEE","{'lat': 43.057405, 'lng': -87.967618}",
2147,182572337-Service in Progress,182572337,2018-09-14 21:25:32,"4050 N 73RD ST,MKE",7,SUBJ WANTED,Service in Progress,"4050 N 73RD ST,MILWAUKEE","{'lat': 43.091113, 'lng': -88.002567}",
2148,182572759-Assignment Completed,182572759,2018-09-14 21:22:12,"2333 N 49TH ST,MKE",3,POLICE ADMIN,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
2149,182572649-Assignment Completed,182572649,2018-09-14 20:34:30,"N 34TH ST / W WISCONSIN AV,MKE",3,SUBJ STOP,Assignment Completed,"N 34TH ST & W WISCONSIN AV,MILWAUKEE","{'lat': 43.038756, 'lng': -87.95616}",
2150,182572674-Service in Progress,182572674,2018-09-14 21:33:57,"2330 W FINN PL,MKE",5,SUBJ WANTED,Service in Progress,"2330 W FINN PL,MILWAUKEE","{'lat': 43.083839, 'lng': -87.941926}",
2151,182572780-Assignment Completed,182572780,2018-09-14 21:32:19,"749 W STATE ST,MKE",1,MED RUN,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
2152,182572772-Unable to Locate Complainant,182572772,2018-09-14 21:31:01,"S 20TH ST / W COLLEGE AV,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant,"S 20TH ST & W COLLEGE AV,MILWAUKEE","{'lat': 42.930304, 'lng': -87.939498}",
2153,182572337-Unable to Locate Complainant,182572337,2018-09-14 21:25:32,"4050 N 73RD ST,MKE",7,SUBJ WANTED,Unable to Locate Complainant,"4050 N 73RD ST,MILWAUKEE","{'lat': 43.091113, 'lng': -88.002567}",
2154,182572768-Unable to Locate Complainant,182572768,2018-09-14 21:36:23,"1721 W CANAL ST,MKE",3,DUI,Unable to Locate Complainant,"1721 W CANAL ST,MILWAUKEE","{'lat': 43.030391, 'lng': -87.934735}",
2155,182572674-Unable to Locate Complainant,182572674,2018-09-14 21:33:57,"2330 W FINN PL,MKE",5,SUBJ WANTED,Unable to Locate Complainant,"2330 W FINN PL,MILWAUKEE","{'lat': 43.083839, 'lng': -87.941926}",
2156,182572757-Unable to Locate Complainant,182572757,2018-09-14 21:24:35,"N 47TH ST / W STATE ST,MKE",3,LOOSE ANIMAL,Unable to Locate Complainant,"N 47TH ST & W STATE ST,MILWAUKEE","{'lat': 43.043133, 'lng': -87.972552}",
2157,182572643-Advised,182572643,2018-09-14 21:04:33,"1320 N MARTIN L KING JR DR,MKE",1,TRBL W/SUBJ,Advised,"1320 N DOCTOR M.L.K. DR,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2158,182572651-Unable to Locate Complainant,182572651,2018-09-14 21:44:36,"N 47TH ST / W MARION ST,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant,"N 47TH ST & W MARIST,MILWAUKEE","{'lat': 43.083404, 'lng': -87.972344}",
2159,182572741-Unable to Locate Complainant,182572741,2018-09-14 21:44:21,"2463 N PALMER ST,MKE",5,SUSP PERS/AUTO,Unable to Locate Complainant,"2463 N PALMER ST,MILWAUKEE","{'lat': 43.063423, 'lng': -87.909966}",
2160,182572795-Service in Progress,182572795,2018-09-14 21:44:05,"S 27TH ST / W OHIO AV,MKE",6,ACC PDO,Service in Progress,"S 27TH ST & W OHIO AV,MILWAUKEE",,"{'input': {'address_components': {'city': 'Milwaukee', 'state': 'OH', 'country': 'US'}, 'formatted_address': 'Milwaukee, OH'}, 'results': []}"
2161,182572650-Advised,182572650,2018-09-14 21:42:48,"2207 W LANCASTER AV,MKE",7,TRBL W/SUBJ,Advised,"2207 W LANCASTER AV,MILWAUKEE","{'lat': 43.109956, 'lng': -87.938518}",
2162,182572789-Assignment Completed,182572789,2018-09-14 21:41:10,"4500 W NORTH AV,MKE",3,INVESTIGATION,Assignment Completed,"4500 W NORTH AV,MILWAUKEE","{'lat': 43.060891, 'lng': -87.970494}",
2163,182572788-Advised/Referral,182572788,2018-09-14 21:40:41,"7513 W SHERIDAN AV,MKE",4,ENTRY,Advised/Referral,"7513 W SHERIDAN AV,MILWAUKEE","{'lat': 43.117749, 'lng': -88.004167}",
2164,182572804-Assignment Completed,182572804,2018-09-14 21:47:23,"4616 W HAMPTON AV,MKE",7,BUSINESS CHECK,Assignment Completed,"4616 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2165,182572728-Unable to Locate Complainant,182572728,2018-09-14 21:47:14,"900 S 1ST ST,MKE",2,WELFARE CITIZEN,Unable to Locate Complainant,"900 S 1ST ST,MILWAUKEE","{'lat': 43.022013, 'lng': -87.910878}",
2166,182572803-Service in Progress,182572803,2018-09-14 21:47:11,1010 N VAN BUREN ST,1,TRAFFIC STOP,Service in Progress,"1010 N VAN BUREN ST, MILWAUKEE","{'lat': 43.044105, 'lng': -87.902873}",
2167,182572800-Service in Progress,182572800,2018-09-14 21:46:20,"2333 N 49TH ST,MKE",3,REPORTS,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
2168,182572764-Advised,182572764,2018-09-14 21:45:05,"3706 N 16TH ST,MKE",5,WELFARE CITIZEN,Advised,"3706 N 16TH ST,MILWAUKEE","{'lat': 43.084795, 'lng': -87.930756}",
2169,182572763-Assignment Completed,182572763,2018-09-14 21:23:37,"4000 W BURNHAM ST,MKE",2,MEET MFD,Assignment Completed,"4000 W BURNHAM ST,MILWAUKEE","{'lat': 43.010719, 'lng': -87.964584}",
2170,182572758-Assignment Completed,182572758,2018-09-14 21:21:46,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
2171,182572618-Advised,182572618,2018-09-14 20:52:58,"N 16TH ST / W CAPITOL DR,MKE",5,FAMILY TROUBL-DV,Advised,"N 16TH ST & W CAPITOL DR,MILWAUKEE","{'lat': 43.087157, 'lng': -87.930843}",
2172,182572815-Advised,182572815,2018-09-14 21:53:21,"3516 W KILBOURN AV,MKE",3,ASSIGNMENT,Advised,"3516 W KILBOURN AV,MILWAUKEE","{'lat': 43.042123, 'lng': -87.958266}",
2173,182572803-Advised,182572803,2018-09-14 21:47:11,"1010 N VAN BUREN ST,MKE",1,TRAFFIC STOP,Advised,"1010 N VAN BUREN ST,MILWAUKEE","{'lat': 43.044105, 'lng': -87.902873}",
2174,182572512-Unable to Locate Complainant,182572512,2018-09-14 21:59:57,"5010 N 84TH ST,MKE",7,BATTERY,Unable to Locate Complainant,"5010 N 84TH ST,MILWAUKEE","{'lat': 43.108921, 'lng': -88.015489}",
2175,182572826-Service in Progress,182572826,2018-09-14 21:57:49,N WATER ST/ E JUNEAU AV,1,PARK AND WALK,Service in Progress,"N WATER ST& E JUNEAU AV, MILWAUKEE","{'lat': 43.043361, 'lng': -87.910804}",
2176,182572818-Unable to Locate Complainant,182572818,2018-09-14 21:57:45,"5300-BLK N TEUTONIA AV,MKE",4,SHOTS FIRED,Unable to Locate Complainant,"5300- N TEUTONIA AV,MILWAUKEE","{'lat': 43.113869, 'lng': -87.949933}",
2177,182572813-Service in Progress,182572813,2018-09-14 21:57:08,"4010 W GOOD HOPE RD,MKE",4,SHOTS FIRED,Service in Progress,"4010 W GOOD HOPE RD,MILWAUKEE","{'lat': 43.149286, 'lng': -87.962}",
2178,182572822-Unable to Locate Complainant,182572822,2018-09-14 21:56:43,"2650 N MARTIN L KING JR DR,MKE",5,NON PURSUIT,Unable to Locate Complainant,"2650 N DOCTOR M.L.K. DR,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2179,182572821-Assignment Completed,182572821,2018-09-14 21:56:25,"1721 W CANAL ST,MKE",3,SPECIAL ASSIGN,Assignment Completed,"1721 W CANAL ST,MILWAUKEE","{'lat': 43.030391, 'lng': -87.934735}",
2180,182572736-To be Filed,182572736,2018-09-14 21:12:09,"807 S 22ND ST,MKE",2,INJ PERSON/SICK,To be Filed,"807 S 22ND ST,MILWAUKEE","{'lat': 43.022298, 'lng': -87.94099}",
2181,182572723-Assignment Completed,182572723,2018-09-14 21:07:56,"2862 S 7TH ST,MKE",6,SUSP PERS/AUTO,Assignment Completed,"2862 S 7TH ST,MILWAUKEE","{'lat': 42.992298, 'lng': -87.919792}",
2182,182572811-Service in Progress,182572811,2018-09-14 22:04:26,"2513 W CHERRY ST,MKE",3,DEAD ON ENTRY,Service in Progress,"2513 W CHERRY ST,MILWAUKEE","{'lat': 43.049776, 'lng': -87.945623}",
2183,182572839-Assignment Completed,182572839,2018-09-14 22:04:12,"4925 W HAMPTON AV,MKE",7,BUSINESS CHECK,Assignment Completed,"4925 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2184,182572796-Service in Progress,182572796,2018-09-14 22:02:27,"2373 N 15TH ST,MKE",3,TRBL W/SUBJ-DV,Service in Progress,"2373 N 15TH ST,MILWAUKEE","{'lat': 43.061991, 'lng': -87.931672}",
2185,182572833-Service in Progress,182572833,2018-09-14 22:02:25,"505 W MAPLE ST,MKE",2,BATTERY,Service in Progress,"505 W MAPLE ST,MILWAUKEE","{'lat': 36.310071, 'lng': -82.355031}",
2186,182572831-Service in Progress,182572831,2018-09-14 22:00:41,"4200 W HIGHLAND BL,MKE",3,FOLLOW UP,Service in Progress,"4200 W HIGHLAND BL,MILWAUKEE","{'lat': 43.046691, 'lng': -87.965453}",
2187,182572830-Service in Progress,182572830,2018-09-14 22:00:31,1100 N OLD WORLD THIRD ST,1,PARK AND WALK,Service in Progress,"1100 N OLD WORLD THIRD ST, MILWAUKEE","{'lat': 43.044148, 'lng': -87.914452}",
2188,182572807-Service in Progress,182572807,2018-09-14 22:00:27,"S 17TH ST / W BURNHAM ST,MKE",2,VIOL REST ORDER,Service in Progress,"S 17TH ST & W BURNHAM ST,MILWAUKEE","{'lat': 43.008395, 'lng': -87.934309}",
2189,182572795-Assignment Completed,182572795,2018-09-14 21:44:05,"S 27TH ST / W OHIO AV,MKE",6,ACC PDO,Assignment Completed,"S 27TH ST & W OHIO AV,MILWAUKEE",,"{'input': {'address_components': {'city': 'Milwaukee', 'state': 'OH', 'country': 'US'}, 'formatted_address': 'Milwaukee, OH'}, 'results': []}"
2190,182572723-Advised,182572723,2018-09-14 21:07:56,"2862 S 7TH ST,MKE",6,SUSP PERS/AUTO,Advised,"2862 S 7TH ST,MILWAUKEE","{'lat': 42.992298, 'lng': -87.919792}",
2191,182572848-Service in Progress,182572848,2018-09-14 22:09:56,"5130 W HAMPTON AV,MKE",7,BUSINESS CHECK,Service in Progress,"5130 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2192,182572843-Service in Progress,182572843,2018-09-14 22:06:43,"720 N MILWAUKEE ST,MKE",1,PARK AND WALK,Service in Progress,"720 N MILWAUKEE ST,MILWAUKEE","{'lat': 43.039284, 'lng': -87.906141}",
2193,182572838-Unable to Locate Complainant,182572838,2018-09-14 22:05:07,"8800-BLK W MILL RD,MKE",4,SHOTS FIRED,Unable to Locate Complainant,"8800- W MILL RD,MILWAUKEE","{'lat': 43.134226, 'lng': -88.021027}",
2194,182572796-Advised,182572796,2018-09-14 22:02:27,"2373 N 15TH ST,MKE",3,TRBL W/SUBJ-DV,Advised,"2373 N 15TH ST,MILWAUKEE","{'lat': 43.061991, 'lng': -87.931672}",
2195,182572800-To be Filed,182572800,2018-09-14 21:46:20,"2333 N 49TH ST,MKE",3,REPORTS,To be Filed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
2196,182572753-Advised/Referral,182572753,2018-09-14 21:28:02,"10828 W HAMPTON AV,MKE",4,BATTERY DV,Advised/Referral,"10828 W HAMPTAV,MILWAUKEE","{'lat': 43.011264, 'lng': -87.958409}",
2197,182572852-Service in Progress,182572852,2018-09-14 22:13:22,"N WATER ST / E JUNEAU AV,MKE",1,PARK AND WALK,Service in Progress,"N WATER ST & E JUNEAU AV,MILWAUKEE","{'lat': 43.045726, 'lng': -87.911065}",
