,ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status,Cleaned_Location,Coordinates,Error_Logging
1920,182612243-Advised,182612243,2018-09-18 19:40:41,"2523 E WEBSTER PL,MKE",1,PROPERTY DAMAGE,Advised,"2523 E WEBSTER PL, MILWAUKEE, WI","{'lat': 43.064704, 'lng': -87.878397}",
1921,182612297-Assignment Completed,182612297,2018-09-18 19:40:01,"N 30TH ST / W CONGRESS ST,MKE",5,PARK AND WALK,Assignment Completed,"N 30TH ST & W CONGRESS ST, MILWAUKEE, WI","{'lat': 43.097155, 'lng': -87.950473}",
1922,182612247-To be Filed,182612247,2018-09-18 19:18:52,"2847 N WEIL ST,MKE",5,CALL FOR POLICE,To be Filed,"2847 N WEIL ST, MILWAUKEE, WI","{'lat': 43.07029, 'lng': -87.899404}",
1923,182612238-Assignment Completed,182612238,2018-09-18 19:17:26,"2900 S SHORE DR,MKE",6,MEET GOVT AGENCY,Assignment Completed,"2900 S SHORE DR,MILWAUKEE","{'lat': 42.993802, 'lng': -87.881141}",
1924,182611966-Service in Progress,182611966,2018-09-18 19:49:53,"3600 W RAMSEY AV,MKE",6,SUBJ WANTED,Service in Progress,"3600 W RAMSEY AV, MILWAUKEE, WI","{'lat': 42.937905, 'lng': -87.960486}",
1925,182612321-Assignment Completed,182612321,2018-09-18 19:48:09,"6825 W BROWN DEER RD,MKE",4,BUSINESS CHECK,Assignment Completed,"6825 W BROWN DEER RD, MILWAUKEE, WI","{'lat': 43.17715, 'lng': -87.995551}",
1926,182612286-Unable to Locate Complainant,182612286,2018-09-18 19:47:16,"3018 N 5TH ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant,"3018 N 5TH ST, MILWAUKEE, WI","{'lat': 43.073364, 'lng': -87.916791}",
1927,182612319-Service in Progress,182612319,2018-09-18 19:47:15,"245 W LINCOLN AV,MKE",2,SPECIAL ASSIGN,Service in Progress,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
1928,182612310-Service in Progress,182612310,2018-09-18 19:45:09,"2401 W WISCONSIN AV,MKE",3,SPECIAL ASSIGN,Service in Progress,"2401 W WISCONSIN AV,MILWAUKEE","{'lat': 43.038061, 'lng': -87.943224}",
1929,182612085-Service in Progress,182612085,2018-09-18 19:39:38,"945 N 12TH ST,MKE",3,BATTERY DV,Service in Progress,"945 N 12TH ST, MILWAUKEE, WI","{'lat': 43.042466, 'lng': -87.927907}",
1930,182612285-Assignment Completed,182612285,2018-09-18 19:35:49,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1931,182612282-Assignment Completed,182612282,2018-09-18 19:34:39,"S 35TH ST / W BURNHAM ST,MKE",2,SPECIAL ASSIGN,Assignment Completed,"S 35TH ST & W BURNHAM ST, MILWAUKEE, WI","{'lat': 43.01028, 'lng': -87.957691}",
1932,182612162-To be Filed,182612162,2018-09-18 19:11:08,"4169 N 71ST ST,MKE",7,ENTRY,To be Filed,"4169 N 71ST ST, MILWAUKEE, WI","{'lat': 43.093326, 'lng': -88.000903}",
1933,182612228-Assignment Completed,182612228,2018-09-18 19:09:27,"3909 N RICHARDS ST,MKE",5,ROBBERY ARMED,Assignment Completed,"3909 N RICHARDS ST, MILWAUKEE, WI","{'lat': 43.088108, 'lng': -87.907894}",
1934,182612230-Assignment Completed,182612230,2018-09-18 19:08:43,"N 32ND ST / W ST PAUL AV,MKE",3,SPECIAL ASSIGN,Assignment Completed,"N 32ND ST & W ST PAUL AV, MILWAUKEE, WI","{'lat': 43.034779, 'lng': -87.954034}",
1935,182612198-Advised,182612198,2018-09-18 18:57:38,"N 42ND ST / W BURLEIGH ST,MKE",7,SUBJ STOP,Advised,"N 42ND ST & W BURLEIGH ST, MILWAUKEE, WI","{'lat': 43.102569, 'lng': -87.964934}",
1936,182612324-Service in Progress,182612324,2018-09-18 19:54:06,"3231 N 24TH PL,MKE",5,BATTERY,Service in Progress,"3231 N 24TH PL, MILWAUKEE, WI","{'lat': 43.077675, 'lng': -87.943782}",
1937,182612294-No Prosecution,182612294,2018-09-18 19:53:46,"3169 N HOLTON ST,MKE",5,TRBL W/SUBJ,No Prosecution,"3169 N HOLTST, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1938,182612333-Service in Progress,182612333,2018-09-18 19:53:45,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Service in Progress,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1939,182612332-Advised,182612332,2018-09-18 19:53:43,"N FARWELL AV / E KENILWORTH PL,MKE",1,TRAFFIC STOP,Advised,"N FARWELL AVE & E KENILWORTH PL, MILWAUKEE, WI","{'lat': 43.059257, 'lng': -87.886286}",
1940,182612322-Service in Progress,182612322,2018-09-18 19:53:07,"2800 N 44TH ST,MKE",7,TRAFFIC HAZARD,Service in Progress,"2800 N 44TH ST, MILWAUKEE, WI","{'lat': 43.069572, 'lng': -87.968749}",
1941,182612317-Service in Progress,182612317,2018-09-18 19:50:32,"3775 N 42ND ST,MKE",7,BATTERY,Service in Progress,"3775 N 42ND ST, MILWAUKEE, WI","{'lat': 43.085929, 'lng': -87.965555}",
1942,182612338-Service in Progress,182612338,2018-09-18 19:58:49,"4415 N 29TH ST,MKE",5,BATTERY DV,Service in Progress,"4415 N 29TH ST, MILWAUKEE, WI","{'lat': 43.097517, 'lng': -87.949542}",
1943,182612347-Service in Progress,182612347,2018-09-18 19:58:35,"749 W STATE ST,MKE",1,SPECIAL ASSIGN,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1944,182612030-Unable to Locate Complainant,182612030,2018-09-18 19:58:12,"2348 S 28TH ST,MKE",2,ADDL INFO,Unable to Locate Complainant,"2348 S 28TH ST, MILWAUKEE, WI","{'lat': 43.002065, 'lng': -87.948878}",
1945,182612295-Service in Progress,182612295,2018-09-18 19:57:47,"5123 W VILLARD AV,MKE",7,ASSIGNMENT,Service in Progress,"5123 W VILLARD AV,MILWAUKEE","{'lat': 43.111677, 'lng': -87.97666}",
1946,182612344-Service in Progress,182612344,2018-09-18 19:57:47,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1947,182612330-Service in Progress,182612330,2018-09-18 19:57:17,"3237 S 16TH ST,MKE",6,ASSIGNMENT,Service in Progress,"3237 S 16TH ST,MILWAUKEE","{'lat': 42.985653, 'lng': -87.935744}",
1948,182612283-Service in Progress,182612283,2018-09-18 19:57:08,"5102 N 39TH ST,MKE",7,ENTRY,Service in Progress,"5102 N 39TH ST, MILWAUKEE, WI","{'lat': 43.109964, 'lng': -87.96103}",
1949,182612340-Assignment Completed,182612340,2018-09-18 19:56:49,"2838 W ATKINSON AV,MKE",5,BUSINESS CHECK,Assignment Completed,"2838 W ATKINSAV, MILWAUKEE, WI","{'lat': 43.098825, 'lng': -87.948858}",
1950,182612328-Service in Progress,182612328,2018-09-18 19:55:59,"4221 S 6TH ST,MKE",6,PROPERTY DAM-DV,Service in Progress,"4221 S 6TH ST,MILWAUKEE","{'lat': 42.967917, 'lng': -87.922144}",
1951,182612333-Assignment Completed,182612333,2018-09-18 19:53:45,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed,"6929 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.118893, 'lng': -87.998216}",
1952,182612292-To be Filed,182612292,2018-09-18 19:41:57,"S 14TH ST / W HISTORIC MITCHELL ST,MKE",2,ACC PI,To be Filed,"S 14TH ST & W HISTORIC MITCHELL ST, MILWAUKEE, WI","{'lat': 43.012299, 'lng': -87.929464}",
1953,182612296-Advised,182612296,2018-09-18 19:39:51,"2903 W CLYBOURN ST,MKE",3,SUBJ STOP,Advised,"2903 W CLYBOURN ST, MILWAUKEE, WI","{'lat': 43.035835, 'lng': -87.950652}",
1954,182612250-To be Filed,182612250,2018-09-18 19:17:45,"749 W STATE ST,MKE",1,REPORTS,To be Filed,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1955,182612234-Assignment Completed,182612234,2018-09-18 19:09:30,"1105 E HOLT AV,MKE",6,FOLLOW UP,Assignment Completed,"1105 E HOLT AV, MILWAUKEE, WI","{'lat': 42.982132, 'lng': -87.895261}",
1956,182612225-To be Filed,182612225,2018-09-18 19:07:06,"3626 W FOND DU LAC AV,MKE",7,REPORTS,To be Filed,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
1957,182612361-Assignment Completed,182612361,2018-09-18 20:04:39,"2920 N 4TH ST,MKE",5,RETURN STATION,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1958,182612358-Assignment Completed,182612358,2018-09-18 20:04:17,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed,"3006 S 27TH ST,MILWAUKEE","{'lat': 42.990377, 'lng': -87.947407}",
1959,182612345-Service in Progress,182612345,2018-09-18 20:03:19,"2356 N BOOTH ST,MKE",5,SUBJ WITH WEAPON,Service in Progress,"2356 N BOOTH ST, MILWAUKEE, WI","{'lat': 43.061436, 'lng': -87.903686}",
1960,182612342-Unable to Locate Complainant,182612342,2018-09-18 20:03:12,"N 60TH ST / W GOOD HOPE RD,MKE",4,RECKLESS VEHICLE,Unable to Locate Complainant,"N 60TH ST & W GOOD HOPE RD, MILWAUKEE, WI","{'lat': 43.148541, 'lng': -87.985427}",
1961,182612354-Assignment Completed,182612354,2018-09-18 20:03:09,"4010 W FLORIST AV,MKE",4,NETWORK CRIMINAL,Assignment Completed,"4010 W FLORIST AV, MILWAUKEE, WI","{'lat': 43.128392, 'lng': -87.965171}",
1962,182612353-Assignment Completed,182612353,2018-09-18 20:03:06,"1610 W WALNUT ST,MKE",3,FOLLOW UP,Assignment Completed,"1610 W WALNUT ST,MILWAUKEE","{'lat': 43.052954, 'lng': -87.933077}",
1963,182612352-Service in Progress,182612352,2018-09-18 20:03:00,"1401 W GREENFIELD AV,MKE",2,INVESTIGATION,Service in Progress,"1401 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.016732, 'lng': -87.929393}",
1964,182612114-Advised,182612114,2018-09-18 20:02:51,"2350 W BECHER ST,MKE",2,LANDLORD/TEN TRB,Advised,"2350 W BECHER ST, MILWAUKEE, WI","{'lat': 43.006934, 'lng': -87.943073}",
1965,182612351-Service in Progress,182612351,2018-09-18 20:02:35,"5052 N 66TH ST,MKE",7,FOLLOW UP,Service in Progress,"5052 N 66TH ST, MILWAUKEE, WI","{'lat': 43.109562, 'lng': -87.993251}",
1966,182612341-Assignment Completed,182612341,2018-09-18 20:01:01,"N 35TH ST / W HIGHLAND BL,MKE",3,FIGHT,Assignment Completed,"N 35TH ST & W HIGHLAND BL,MILWAUKEE","{'lat': 43.044543, 'lng': -87.957672}",
1967,182611958-Advised,182611958,2018-09-18 19:13:20,"5123 W VILLARD AV,MKE",7,THEFT FROM PERSN,Advised,"5123 W VILLARD AV,MILWAUKEE","{'lat': 43.111677, 'lng': -87.97666}",
1968,182612367-Advised,182612367,2018-09-18 20:09:21,"1303 N MILWAUKEE ST,MKE",1,SUSP PERS/AUTO,Advised,"1303 N MILWAUKEE ST, MILWAUKEE, WI","{'lat': 43.047146, 'lng': -87.907482}",
1969,182612223-Advised,182612223,2018-09-18 20:08:56,"S 7TH ST / W LINCOLN AV,MKE",2,SOLICITING,Advised,"S 7TH ST & W LINCOLN AV, MILWAUKEE, WI","{'lat': 43.002825, 'lng': -87.920105}",
1970,182612370-Service in Progress,182612370,2018-09-18 20:08:54,"2622 N 49TH ST,MKE",3,SHOTSPOTTER,Service in Progress,"2622 N 49TH ST, MILWAUKEE, WI","{'lat': 43.066678, 'lng': -87.97452}",
1971,182612369-Assignment Completed,182612369,2018-09-18 20:08:16,"3011 N 1ST ST,MKE",5,FOLLOW UP,Assignment Completed,"3011 N 1ST ST, MILWAUKEE, WI","{'lat': 43.073295, 'lng': -87.911146}",
1972,182612337-Unable to Locate Complainant,182612337,2018-09-18 20:07:36,"E RESERVOIR AV / N HUBBARD ST,MKE",5,SUSP PERS/AUTO,Unable to Locate Complainant,"E RESERVOIR AVE & N HUBBARD ST, MILWAUKEE, WI","{'lat': 43.055135, 'lng': -87.908405}",
1973,182612357-Service in Progress,182612357,2018-09-18 20:07:23,"5045 N HOPKINS ST,MKE",7,ENTRY,Service in Progress,"5045 N HOPKINS ST, MILWAUKEE, WI","{'lat': 43.10938, 'lng': -87.962497}",
1974,182612365-Service in Progress,182612365,2018-09-18 20:06:26,"749 W STATE ST,MKE",1,SPECIAL ASSIGN,Service in Progress,"749 W STATE ST,MILWAUKEE","{'lat': 43.042662, 'lng': -87.920879}",
1975,182612339-Service in Progress,182612339,2018-09-18 20:06:12,"1927 S 11TH ST,MKE",2,BATTERY,Service in Progress,"1927 S 11TH ST, MILWAUKEE, WI","{'lat': 43.009667, 'lng': -87.925765}",
1976,182612351-Assignment Completed,182612351,2018-09-18 20:02:35,"5052 N 66TH ST,MKE",7,FOLLOW UP,Assignment Completed,"5052 N 66TH ST, MILWAUKEE, WI","{'lat': 43.109562, 'lng': -87.993251}",
1977,182612344-Assignment Completed,182612344,2018-09-18 19:57:47,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
1978,182612091-Unable to Locate Complainant,182612091,2018-09-18 19:35:19,"918 W PIERCE ST,MKE",2,WELFARE CITIZEN,Unable to Locate Complainant,"918 W PIERCE ST, MILWAUKEE, WI","{'lat': 43.024509, 'lng': -87.923032}",
1979,182612188-Assignment Completed,182612188,2018-09-18 19:31:19,"1255 N 12TH ST,MKE",3,INJ PERSON/SICK,Assignment Completed,"1255 N 12TH ST, MILWAUKEE, WI","{'lat': 43.04703, 'lng': -87.927452}",
1980,182612059-To be Filed,182612059,2018-09-18 19:10:33,"9702 W LISBON AV,MKE",7,ENTRY,To be Filed,"9702 W LISBAV, MILWAUKEE, WI","{'lat': 43.011264, 'lng': -87.958409}",
1981,182612195-Advised,182612195,2018-09-18 20:14:59,"3455 S 33RD ST,MKE",6,TRBL W/SUBJ,Advised,"3455 S 33RD ST, MILWAUKEE, WI","{'lat': 42.98232, 'lng': -87.955827}",
1982,182612376-Advised,182612376,2018-09-18 20:14:18,"1119 W KEEFE AV,MKE",5,SHOTS FIRED,Advised,"1119 W KEEFE AV, MILWAUKEE, WI","{'lat': 43.08141, 'lng': -87.92538}",
1983,182612372-Unable to Locate Complainant,182612372,2018-09-18 20:12:05,"N 61ST ST / W CHAMBERS ST,MKE",7,BATTERY,Unable to Locate Complainant,"N 61ST ST & W CHAMBERS ST, MILWAUKEE, WI","{'lat': 43.073512, 'lng': -87.988532}",
1984,182612374-Advised,182612374,2018-09-18 20:11:53,"3603 S 5TH PL,MKE",6,SUSP PERS/AUTO,Advised,"3603 S 5TH PL, MILWAUKEE, WI","{'lat': 42.979088, 'lng': -87.918159}",
1985,182612389-Assignment Completed,182612389,2018-09-18 20:19:40,"1438 E BRADY ST,MKE",1,BUSINESS CHECK,Assignment Completed,"1438 E BRADY ST, MILWAUKEE, WI","{'lat': 43.05327, 'lng': -87.893025}",
1986,182612256-Service in Progress,182612256,2018-09-18 20:19:23,"5624 W SHERIDAN AV,MKE",4,FAMILY TROUBLE,Service in Progress,"5624 W SHERIDAN AV, MILWAUKEE, WI","{'lat': 43.117731, 'lng': -87.983161}",
1987,182612314-Service in Progress,182612314,2018-09-18 20:19:12,"713 W SOMERS ST,MKE",5,TRBL W/SUBJ-DV,Service in Progress,"713 W SOMERS ST, MILWAUKEE, WI","{'lat': 43.050575, 'lng': -87.921401}",
1988,182612209-Advised,182612209,2018-09-18 20:18:30,"5441 N 19TH ST,MKE",4,FAMILY TROUBLE,Advised,"5441 N 19TH ST, MILWAUKEE, WI","{'lat': 43.116239, 'lng': -87.935759}",
1989,182612388-To be Filed,182612388,2018-09-18 20:18:29,"2358 S 7TH ST,MKE",2,FOLLOW UP,To be Filed,"2358 S 7TH ST, MILWAUKEE, WI","{'lat': 43.001531, 'lng': -87.919602}",
1990,182612385-Service in Progress,182612385,2018-09-18 20:18:09,"5525 N 52ND ST,MKE",4,FOLLOW UP,Service in Progress,"5525 N 52ND ST, MILWAUKEE, WI","{'lat': 43.118159, 'lng': -87.977762}",
1991,182612278-Service in Progress,182612278,2018-09-18 20:18:00,"1973 W BROWN ST,MKE",3,ACC PDO,Service in Progress,"1973 W BROWN ST, MILWAUKEE, WI","{'lat': 43.056125, 'lng': -87.937156}",
1992,182612384-Advised,182612384,2018-09-18 20:17:59,"2157 N 39TH ST,MKE",3,TRAFFIC STOP,Advised,"2157 N 39TH ST, MILWAUKEE, WI","{'lat': 43.058696, 'lng': -87.962569}",
1993,182612383-Service in Progress,182612383,2018-09-18 20:17:50,"4412 N 30TH ST,MKE",5,VACANT HOUSE CHK,Service in Progress,"4412 N 30TH ST, MILWAUKEE, WI","{'lat': 43.097512, 'lng': -87.950059}",
1994,182612382-Assignment Completed,182612382,2018-09-18 20:17:22,"2920 N 4TH ST,MKE",5,POLICE ADMIN,Assignment Completed,"2920 N 4TH ST,MILWAUKEE","{'lat': 43.071738, 'lng': -87.914995}",
1995,182612381-Service in Progress,182612381,2018-09-18 20:16:49,"N PALMER ST / E CHAMBERS ST,MKE",5,INVESTIGATION,Service in Progress,"N PALMER ST & E CHAMBERS ST, MILWAUKEE, WI","{'lat': 43.072966, 'lng': -87.909517}",
1996,182612166-Advised,182612166,2018-09-18 20:15:22,"928 W GREENFIELD AV,MKE",2,SOLICITING,Advised,"928 W GREENFIELD AV, MILWAUKEE, WI","{'lat': 43.01732, 'lng': -87.923381}",
1997,182612380-Service in Progress,182612380,2018-09-18 20:15:08,"4400-BLK N 30TH ST,MKE",5,PARK AND WALK,Service in Progress,"4400- N 30TH ST, MILWAUKEE, WI","{'lat': 43.097411, 'lng': -87.950321}",
1998,182612370-Unable to Locate Complainant,182612370,2018-09-18 20:08:54,"2622 N 49TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant,"2622 N 49TH ST, MILWAUKEE, WI","{'lat': 43.066678, 'lng': -87.97452}",
1999,182612357-Advised/Referral,182612357,2018-09-18 20:07:23,"5045 N HOPKINS ST,MKE",7,ENTRY,Advised/Referral,"5045 N HOPKINS ST, MILWAUKEE, WI","{'lat': 43.10938, 'lng': -87.962497}",
2000,182612345-Advised/Referral,182612345,2018-09-18 20:03:19,"2356 N BOOTH ST,MKE",5,SUBJ WITH WEAPON,Advised/Referral,"2356 N BOOTH ST, MILWAUKEE, WI","{'lat': 43.061436, 'lng': -87.903686}",
2001,182612328-Assignment Completed,182612328,2018-09-18 19:55:59,"4221 S 6TH ST,MKE",6,PROPERTY DAM-DV,Assignment Completed,"4221 S 6TH ST,MILWAUKEE","{'lat': 42.967917, 'lng': -87.922144}",
2002,182612319-Assignment Completed,182612319,2018-09-18 19:47:15,"245 W LINCOLN AV,MKE",2,SPECIAL ASSIGN,Assignment Completed,"245 W LINCOLN AV,MILWAUKEE","{'lat': 43.002354, 'lng': -87.913504}",
2003,182612259-Assignment Completed,182612259,2018-09-18 19:23:02,"2554 N 15TH ST,MKE",3,ASSIGNMENT,Assignment Completed,"2554 N 15TH ST, MILWAUKEE, WI","{'lat': 43.065298, 'lng': -87.930891}",
2004,182612402-Service in Progress,182612402,2018-09-18 20:24:54,3524 N OAKLAND,5,PROPERTY PICKUP,Service in Progress,"3524 N OAKLAND, MILWAUKEE, WI","{'lat': 43.082619, 'lng': -87.887281}",
2005,182612401-Service in Progress,182612401,2018-09-18 20:24:45,"709 S 36TH ST,MKE",2,FOLLOW UP,Service in Progress,"709 S 36TH ST, MILWAUKEE, WI","{'lat': 43.02332, 'lng': -87.95913}",
2006,182612398-City Citation(s) Issued,182612398,2018-09-18 20:23:52,"N 6TH ST / W CHERRY ST,MKE",1,TS TARGETED,City Citation(s) Issued,"N 6TH ST & W CHERRY ST, MILWAUKEE, WI","{'lat': 43.04987, 'lng': -87.918649}",
2007,182612396-Assignment Completed,182612396,2018-09-18 20:23:30,"3744 W WALNUT ST,MKE",3,SHOTSPOTTER,Assignment Completed,"3744 W WALNUT ST, MILWAUKEE, WI","{'lat': 43.052564, 'lng': -87.961308}",
2008,182612362-Assignment Completed,182612362,2018-09-18 20:23:10,"2711 W LOCUST ST,MKE",5,TRBL W/SUBJ,Assignment Completed,"2711 W LOCUST ST, MILWAUKEE, WI","{'lat': 43.071436, 'lng': -87.947613}",
2009,182612289-Assignment Completed,182612289,2018-09-18 20:22:50,"10426 W SILVER SPRING DR,MKE",4,THEFT,Assignment Completed,"10426 W SILVER SPRING DR, MILWAUKEE, WI","{'lat': 43.120806, 'lng': -88.043232}",
2010,182612394-Service in Progress,182612394,2018-09-18 20:21:35,"714 E BRADY ST,MKE",1,INVESTIGATION,Service in Progress,"714 E BRADY ST, MILWAUKEE, WI","{'lat': 43.053199, 'lng': -87.902724}",
2011,182612390-Service in Progress,182612390,2018-09-18 20:20:51,"1807 E LOCUST ST,MKE",1,BUSINESS CHECK,Service in Progress,"1807 E LOCUST ST, MILWAUKEE, WI","{'lat': 43.070879, 'lng': -87.887462}",
2012,182612395-Unable to Locate Complainant,182612395,2018-09-18 20:29:32,"4141 N 64TH ST,MKE",7,ENTRY AUTOS,Unable to Locate Complainant,"4141 N 64TH ST,MILWAUKEE","{'lat': 43.093643, 'lng': -87.993163}",
2013,182612411-Service in Progress,182612411,2018-09-18 20:28:45,"3611 N 76TH ST,MKE",7,WELFARE CITIZEN,Service in Progress,"3611 N 76TH ST, MILWAUKEE, WI","{'lat': 43.083808, 'lng': -88.007662}",
2014,182612405-Service in Progress,182612405,2018-09-18 20:28:17,"N 55TH ST / W LISBON AV,MKE",3,WELFARE CITIZEN,Service in Progress,"N 55TH ST & W LISBAV,MILWAUKEE","{'lat': 43.08829, 'lng': -87.981412}",
2015,182612301-Service in Progress,182612301,2018-09-18 20:28:13,"4950 N 40TH ST,MKE",7,ENTRY,Service in Progress,"4950 N 40TH ST, MILWAUKEE, WI","{'lat': 43.107553, 'lng': -87.962242}",
2016,182612235-Service in Progress,182612235,2018-09-18 20:27:15,"1239 N 32ND ST,MKE",3,WELFARE CITIZEN,Service in Progress,"1239 N 32ND ST, MILWAUKEE, WI","{'lat': 43.046766, 'lng': -87.953793}",
2017,182612407-Assignment Completed,182612407,2018-09-18 20:26:19,"949 N 9TH ST,MKE",1,SPECIAL ASSIGN,Assignment Completed,"949 N 9TH ST,MILWAUKEE","{'lat': 43.041733, 'lng': -87.923662}",
2018,182612210-Advised,182612210,2018-09-18 20:26:04,"1932 W LINCOLN AV,MKE",2,TRBL W/JUV,Advised,"1932 W LINCOLN AV, MILWAUKEE, WI","{'lat': 43.00322, 'lng': -87.937769}",
2019,182612404-Assignment Completed,182612404,2018-09-18 20:25:28,"2105 W LAPHAM ST,MKE",2,FOLLOW UP,Assignment Completed,"2105 W LAPHAM ST,MILWAUKEE","{'lat': 43.013915, 'lng': -87.939671}",
2020,182612393-Service in Progress,182612393,2018-09-18 20:25:20,"4403 W CAPITOL DR,MKE",7,SUBJ WITH WEAPON,Service in Progress,"4403 W CAPITOL DR, MILWAUKEE, WI","{'lat': 43.089481, 'lng': -87.968527}",
2021,182612402-Assignment Completed,182612402,2018-09-18 20:24:54,3524 N OAKLAND,5,PROPERTY PICKUP,Assignment Completed,"3524 N OAKLAND, MILWAUKEE, WI","{'lat': 43.082619, 'lng': -87.887281}",
2022,182612401-To be Filed,182612401,2018-09-18 20:24:45,"709 S 36TH ST,MKE",2,FOLLOW UP,To be Filed,"709 S 36TH ST, MILWAUKEE, WI","{'lat': 43.02332, 'lng': -87.95913}",
2023,182612396-Unable to Locate Complainant,182612396,2018-09-18 20:23:30,"3744 W WALNUT ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant,"3744 W WALNUT ST, MILWAUKEE, WI","{'lat': 43.052564, 'lng': -87.961308}",
2024,182612390-Assignment Completed,182612390,2018-09-18 20:20:51,"1807 E LOCUST ST,MKE",1,BUSINESS CHECK,Assignment Completed,"1807 E LOCUST ST, MILWAUKEE, WI","{'lat': 43.070879, 'lng': -87.887462}",
2025,182612385-To be Filed,182612385,2018-09-18 20:18:09,"5525 N 52ND ST,MKE",4,FOLLOW UP,To be Filed,"5525 N 52ND ST, MILWAUKEE, WI","{'lat': 43.118159, 'lng': -87.977762}",
2026,182612283-To be Filed,182612283,2018-09-18 19:57:08,"5102 N 39TH ST,MKE",7,ENTRY,To be Filed,"5102 N 39TH ST, MILWAUKEE, WI","{'lat': 43.109964, 'lng': -87.96103}",
2027,182612334-Advised,182612334,2018-09-18 20:34:11,"1564 W WALKER ST,MKE",2,THEFT,Advised,"1564 W WALKER ST, MILWAUKEE, WI","{'lat': 43.022429, 'lng': -87.932379}",
2028,182612343-Service in Progress,182612343,2018-09-18 20:33:54,"6000 W SILVER SPRING DR,MKE",4,WELFARE CITIZEN,Service in Progress,"6000 W SILVER SPRING DR,MILWAUKEE","{'lat': 43.119875, 'lng': -87.986937}",
2029,182612424-Service in Progress,182612424,2018-09-18 20:33:18,"S 2ND ST / W MINERAL ST,MKE",2,PARK AND WALK,Service in Progress,"S 2ND ST & W MINERAL ST, MILWAUKEE, WI","{'lat': 43.021126, 'lng': -87.91264}",
2030,182612422-Assignment Completed,182612422,2018-09-18 20:33:03,"2333 N 49TH ST,MKE",3,POLICE ADMIN,Assignment Completed,"2333 N 49TH ST,MILWAUKEE","{'lat': 43.061433, 'lng': -87.975516}",
2031,182612348-Service in Progress,182612348,2018-09-18 20:32:30,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,Service in Progress,"3626 W FOND DU LAC AV,MILWAUKEE","{'lat': 43.077239, 'lng': -87.959228}",
